Record Length,1024,Points,0.0,1.0103002,
Sample Interval,24.66066933,Hz,24.66066933,3.41030025,
Trigger Point,0.0,Samples,49.32133865,-2.98969984,
,,,73.982009888,-64.589698792,
,,,98.642677307,-60.589702606,
,,,123.3033447,-66.989700317,
Source,MATH,,147.9640198,-66.989700317,
Vertical Units,dB,,172.62467957,-64.589698792,
Vertical Scale,10.0000001,,197.28535461,-66.989700317,
Vertical Offset,-26,9897,,221.94602966,-60.589702606,
Horizontal Units,Hz,,246.60668945,-61.389701843,
Horizontal Scale,2.5252527E3,,271.26736450,-66.989700317,
Pt Fmt,Y,,295.92803955,-66.989700317,
Yzero,0.0,,320.58871460,-66.989700317,
,,,345.24935913,-66.989700317,
,,,369.91003418,-61.389701843,
Note,TDS 2012C - 1:09:18 a. m.   30/07/2025,,394.57070923,-66.989700317,
,,,419.231384277,-61.389701843,
,,,443.892059326,-48.98970032,
,,,468.552703857,-38.58969879,
,,,493.213378906,-37.38970184,
,,,517.874084473,-38.18970108,
,,,542.534729004,-42.18970108,
,,,567.195373535,-64.589698792,
,,,591.856079102,-57.789699554,
,,,616.516723633,-57.389701843,
,,,641.177429199,-57.389701843,
,,,665.838073730,-57.389701843,
,,,690.498718262,-61.389701843,
,,,715.159423828,-57.789699554,
,,,739.820068359,-60.589702606,
,,,764.480773926,-57.389701843,
,,,789.141418457,-66.989700317,
,,,813.802062988,-56.189701080,
,,,838.462768555,-54.989700317,
,,,863.123413086,-52.18970108,
,,,887.784118652,-42.58969879,
,,,912.444763184,-35.38970184,
,,,937.105407715,-19.7896996,
,,,961.766113281,-4.98969984,
,,,986.426757813,-2.1896999,
,,,1.0110875E3,-1.7896999,
,,,1.0357482E3,-4.18970013,
,,,1.0604089E3,-16.9897003,
,,,1.0850695E3,-33.78969955,
,,,1.1097302E3,-43.38970184,
,,,1.1343908E3,-49.38970184,
,,,1.1590516E3,-56.189701080,
,,,1.1837122E3,-54.989700317,
,,,1.2083729E3,-64.589698792,
,,,1.2330335E3,-64.589698792,
,,,1.2576942E3,-64.589698792,
,,,1.2823549E3,-60.589702606,
,,,1.3070156E3,-60.589702606,
,,,1.3316762E3,-57.389701843,
,,,1.3563369E3,-64.589698792,
,,,1.3809975E3,-58.589702606,
,,,1.4056583E3,-61.389701843,
,,,1.4303189E3,-60.589702606,
,,,1.4549796E3,-34.58969879,
,,,1.4796402E3,-29.78969955,
