Tiempo_ms	Voltaje_V
312	1.72616
313	1.57464
313	2.03640
314	1.66896
314	1.47796
314	1.44005
315	1.77611
315	1.67379
316	1.43763
316	1.36995
317	1.51019
317	1.64232
318	1.30711
318	1.46991
318	1.37317
319	1.29664
319	1.23535
325	1.68265
326	1.68749
326	1.97033
327	2.00981
327	1.80431
328	1.56820
328	1.72858
329	1.88574
329	1.82526
330	2.04204
330	1.63829
331	1.77531
332	1.44735
332	1.41104
333	1.44005
333	1.64071
334	1.61573
334	1.48280
335	1.15479
335	1.24427
336	1.36028
336	1.36270
337	1.13787
337	1.06052
338	1.20554
338	1.37559
339	1.47635
339	1.40298
340	1.23455
340	1.54322
341	1.58995
341	1.29744
355	1.09758
356	1.05005
356	1.27649
357	1.13545
357	1.14190
357	1.46829
358	1.44085
358	1.65123
359	1.62460
359	1.51825
359	1.62298
360	1.81720
360	1.65768
361	1.76000
361	1.82123
361	1.71891
362	1.94616
362	1.83896
362	1.78900
363	1.68265
363	1.67460
364	1.63507
364	1.33772
365	1.59237
365	1.92683
365	1.34336
366	1.32161
366	1.35867
366	1.34095
367	1.52630
367	1.54000
368	1.30953
368	1.22891
369	1.14592
369	1.38204
369	1.10806
370	1.21602
370	1.08389
371	1.15640
371	1.24749
372	1.16526
372	1.21038
373	1.37317
373	1.29100
374	1.71972
374	1.44166
374	1.33289
375	1.37962
375	1.42232
376	1.45057
376	1.80753
377	1.80673
377	1.94777
378	1.65285
379	1.54322
379	1.69635
379	1.79384
380	1.89218
380	1.97517
381	1.72374
382	1.87607
382	1.17573
383	1.41024
383	1.53275
384	1.39493
385	1.44815
385	1.20393
386	1.10242
387	1.20554
388	1.26763
388	1.10967
389	1.36351
390	1.26199
391	1.62298
391	1.24507
392	1.33692
393	1.45460
393	1.87607
394	1.67379
394	1.53517
394	1.78498
395	1.78336
395	1.80028
396	1.83734
397	2.07512
398	1.45782
398	1.72455
400	1.84862
401	1.42796
401	1.39332
402	1.25555
402	1.39090
403	1.20957
403	1.24346
404	1.22488
404	1.31436
405	1.29180
405	1.39171
406	1.39090
406	1.18943
428	1.64232
428	1.96630
429	1.47877
429	1.71810
429	1.66654
430	1.87123
430	1.73825
430	1.76000
431	1.45863
431	1.91877
431	1.59962
432	1.22971
432	1.87446
433	1.66654
433	1.60607
433	1.46266
434	1.13223
434	1.20313
434	1.23052
435	1.21279
435	1.26924
436	1.26602
436	1.41426
437	1.46024
437	1.21602
437	1.49891
438	1.22971
438	1.46910
439	1.19104
439	1.34900
439	1.30389
440	1.59076
440	1.63588
440	1.45138
441	1.53758
441	1.60365
442	1.32161
442	1.52953
442	1.61009
443	1.43441
443	1.60123
444	1.75597
444	1.58512
444	1.93166
445	1.60929
445	1.75355
446	1.76322
446	1.81881
447	2.10815
447	1.92119
447	1.74953
448	1.16929
448	1.69232
449	1.68588
449	1.73905
450	1.43843
450	1.42877
450	1.43441
451	1.64554
451	1.33128
452	1.12981
452	1.31758
453	1.16929
453	1.24829
454	1.41588
454	1.12256
455	1.13464
455	1.34095
455	1.39573
456	2.01384
456	1.34417
457	1.57626
457	1.33531
458	1.22488
458	1.27810
459	1.57626
459	1.61734
460	1.89702
460	1.96147
461	1.94294
461	1.66412
461	1.81962
462	1.76483
463	1.70924
463	1.60123
464	1.60284
464	1.71730
465	1.62621
465	1.84379
465	1.79464
466	1.73905
466	1.46266
467	1.17654
467	1.29019
468	1.07341
468	1.43279
469	1.34659
469	1.23374
470	1.10161
471	1.31839
478	1.72938
479	1.66896
479	1.81962
479	1.75678
480	1.77692
480	1.83896
481	1.53114
481	1.46185
481	1.78900
482	1.86801
482	1.29744
482	1.55692
483	1.24991
483	1.39493
484	1.38607
484	1.05810
484	1.20152
485	1.28938
485	1.24829
486	1.57142
486	1.39493
487	1.44735
487	1.26602
487	1.55934
488	1.47635
488	1.21118
489	1.34578
489	1.22005
490	1.12981
491	1.25716
491	1.43279
492	1.44493
492	1.50536
492	1.36673
493	1.74469
493	1.89218
494	1.95019
494	1.86801
495	1.96147
495	1.65285
495	1.81076
496	1.83976
497	2.17905
497	1.63910
498	1.53919
498	1.57787
498	1.62137
499	1.38445
499	1.46668
500	1.67943
500	1.62701
500	1.49408
501	1.42554
501	1.61009
502	1.53919
502	1.11370
503	1.34820
504	1.36270
504	1.22407
504	1.42393
505	1.16043
506	1.81479
506	1.13303
507	1.30872
508	1.16526
508	1.37962
508	1.64635
509	1.27247
510	1.47796
510	1.57062
510	1.62379
511	1.90910
512	1.72616
512	1.61412
512	1.96228
513	1.95905
514	2.20081
514	1.75597
514	1.52066
515	1.76322
515	1.29744
516	1.76483
517	1.71891
517	1.64232
517	1.43199
518	1.35464
518	1.12981
519	1.25796
519	1.35948
520	1.37559
520	1.27891
521	1.39976
522	1.33128
522	1.55370
523	1.31597
523	1.14995
524	1.75355
525	1.36512
525	1.40298
526	1.45540
538	1.31678
539	1.47474
539	1.53517
540	1.24024
540	1.30228
540	1.29986
541	1.38848
541	1.43763
541	1.48360
542	1.62782
542	1.50213
543	1.48038
543	1.83171
543	1.55692
544	1.73422
544	1.84218
545	1.86640
545	1.99370
546	2.03317
546	1.74630
547	1.74630
548	1.91313
549	1.58915
549	1.24749
549	1.20152
550	1.68749
550	1.14109
551	1.39171
551	1.79142
552	1.21924
553	1.36753
553	1.37237
553	1.32645
554	1.42554
554	1.12820
555	1.31678
556	1.27730
556	1.44166
557	1.39976
557	1.24185
558	1.41910
558	1.39412
559	1.58190
559	1.41024
560	1.80028
560	1.74953
560	2.11218
561	1.70280
562	1.75758
562	1.84298
563	1.73422
564	1.99370
564	1.77611
564	1.73583
565	1.13545
566	1.63265
566	1.60929
567	1.90185
567	1.32725
568	1.54886
569	1.53436
569	1.22327
570	1.23943
571	1.29341
571	1.16123
572	1.48763
573	1.31194
573	1.32483
574	1.46104
574	1.36834
575	1.31033
576	1.41346
576	2.13555
577	1.57626
577	1.65607
578	1.86962
578	1.81881
579	1.77209
580	1.74389
581	1.43521
582	1.68346
582	1.20071
583	1.50536
584	1.22730
585	1.28938
585	1.20474
586	1.21682
587	1.11289
588	1.13626
588	1.28536
589	1.40137
590	1.30308
591	1.19588
592	1.24104
593	1.76483
593	1.88010
594	1.96953
595	1.47635
596	1.66896
596	1.67702
614	1.51664
614	1.73100
615	1.68427
615	1.98322
616	1.24991
616	1.89218
617	1.69877
618	1.06052
618	1.81801
618	1.09839
619	1.25232
620	1.31597
620	1.14592
621	1.33934
621	1.27730
622	1.44976
622	1.49730
623	1.36915
624	1.19910
625	1.42635
625	1.43038
626	1.45138
626	1.95180
627	1.75597
627	1.72697
629	1.61493
629	1.88332
630	1.94777
630	1.95664
630	1.87204
631	1.84943
632	1.60284
632	1.50777
633	1.34095
633	1.28213
634	1.43924
635	1.34256
635	1.28133
636	1.22971
637	1.38365
637	1.27972
638	1.25716
639	1.48038
639	1.65043
642	1.65687
642	1.59801
643	1.53678
643	1.91152
644	1.89299
644	1.66493
645	1.58270
645	1.61976
647	2.02351
647	1.56981
648	1.61815
648	1.32645
648	1.95583
649	1.42635
649	1.27005
650	1.71005
650	1.41426
651	1.34820
651	1.16687
652	1.58270
652	1.16687
653	1.41104
653	1.31678
653	1.21602
654	1.15801
654	1.07422
655	1.38123
655	1.51825
656	1.21521
656	1.81076
657	1.27488
657	1.41990
657	1.45863
658	1.10967
658	1.13545
659	1.44735
659	1.61412
660	1.54967
660	1.83493
661	1.92199
661	1.90104
662	1.52711
662	1.73905
663	1.45057
663	1.76081
663	1.70280
670	1.34739
670	1.31033
671	1.26038
671	1.34417
672	1.31114
672	1.34095
673	1.26119
674	1.33853
674	1.25716
675	1.40057
698	1.67621
698	1.73422
699	1.48602
699	1.72374
699	1.43441
700	1.43360
700	1.67943
701	1.50374
701	1.76483
701	1.36351
702	1.35867
702	1.41104
702	1.25393
703	1.30550
703	1.27408
704	1.17573
704	1.26119
704	1.22730
705	1.31597
705	1.19507
706	1.29422
706	1.41910
706	1.24266
707	1.29422
707	1.27166
708	1.10645
708	1.64232
709	1.31678
709	1.54564
709	1.32645
710	1.69635
710	1.80753
711	1.85185
711	1.43602
711	1.74469
712	1.64635
712	1.84782
713	1.86479
713	1.53436
713	1.79545
714	1.67379
714	1.66332
715	1.46346
715	1.29744
715	1.93972
716	1.33047
716	1.80109
717	1.44896
717	1.59479
718	1.49569
718	1.45943
718	1.31517
719	1.30147
719	1.41507
720	1.40782
720	1.07341
721	1.18298
721	1.31275
722	1.25796
722	1.44815
722	1.17009
723	1.57787
723	1.69716
724	1.47313
724	1.25152
725	1.38043
725	1.57787
725	1.38607
726	1.36995
726	1.89218
727	1.71569
727	1.58351
728	1.85346
728	1.82284
729	1.72133
729	1.77772
729	1.65285
730	1.62540
730	1.94858
731	1.78256
732	2.08882
732	1.44574
733	1.69071
733	1.64152
734	1.68185
734	1.48602
734	1.41426
735	1.42796
735	1.35867
736	1.31114
736	1.20232
737	1.48119
738	1.38284
738	1.19749
739	1.29905
739	1.46991
740	1.44574
740	1.48763
740	1.36270
741	1.25555
751	1.51744
752	1.57142
752	1.54161
752	1.24185
753	1.50133
753	1.39976
753	1.36512
754	1.24749
754	1.31919
755	1.16607
755	1.17493
755	1.61734
756	1.56981
756	1.29986
756	1.60043
757	1.37479
757	1.38848
757	1.39412
758	1.12578
758	1.41426
759	1.32967
759	1.17976
760	1.52711
760	1.83493
760	1.58351
761	2.05734
761	1.62701
762	1.83573
762	1.68991
762	1.76403
763	1.88412
764	1.74711
764	1.81720
764	1.40782
765	1.57464
765	1.83009
766	1.51019
766	1.69393
766	1.33128
767	1.51019
767	1.55047
768	1.37076
768	1.18862
768	1.29583
769	1.05408
769	1.39412
770	1.10242
770	1.30711
771	1.20957
771	1.21279
771	1.45621
772	1.38204
772	1.61493
773	1.39412
773	1.19829
774	1.45379
774	1.97355
775	1.72374
775	1.30228
776	1.36431
776	1.64877
776	1.72294
777	1.56820
777	1.78900
778	1.82284
778	1.71166
779	1.74630
779	1.95180
780	2.12668
780	1.88896
781	2.22659
781	1.90749
782	1.77370
783	1.37237
783	1.74550
784	1.62701
784	1.60526
785	1.14673
785	1.54403
786	1.40218
786	1.09033
787	1.51019
787	1.39171
788	1.09194
788	1.37156
789	1.18943
789	1.35626
790	1.47635
790	1.76081
791	1.34336
791	1.19588
792	1.57303
792	1.40782
792	1.37962
793	1.65446
793	1.54564
794	2.03720
795	1.60284
795	1.71569
796	2.03640
811	1.87284
812	1.52469
812	1.79545
813	1.83251
813	2.14119
813	1.56820
814	2.04687
814	1.83896
815	1.49408
815	1.63668
815	1.59317
816	1.63910
816	1.58351
816	1.80351
817	1.76483
817	1.73422
818	1.30147
818	1.14028
818	1.27569
819	1.20474
819	1.18057
820	1.40540
820	1.41426
821	1.42152
821	1.36995
821	1.36673
822	1.25877
823	1.65043
823	1.55853
823	1.21199
824	1.09033
824	1.39896
825	1.13706
825	1.46346
826	1.48199
826	1.90427
827	1.53758
827	1.52066
827	1.55611
828	1.75597
828	1.84782
829	1.87929
830	1.67863
830	2.02834
831	1.77692
831	1.35142
832	1.65365
832	1.82123
832	1.26763
833	1.25716
833	1.69071
834	1.41346
834	1.53275
835	1.48280
835	1.06536
835	1.36512
836	1.12820
836	1.28294
837	1.29422
837	1.34820
838	1.29744
838	1.20715
839	1.17573
839	1.39090
839	1.24991
840	1.03796
840	1.41346
841	1.46668
841	1.25152
842	1.45460
842	1.23374
842	1.80431
843	1.46104
843	1.68829
844	1.87365
845	1.61573
845	1.66654
846	2.00981
846	1.77692
847	1.91635
848	1.62782
848	1.45460
849	1.97678
849	1.64877
850	1.55692
850	1.52469
851	1.56578
851	1.67782
852	1.48521
852	1.48199
853	1.06536
853	1.19990
854	1.09597
855	1.33047
855	1.17251
856	1.09194
856	1.44654
857	1.55047
857	1.28777
858	1.47232
879	1.82043
880	1.89943
880	1.94616
881	1.65526
881	1.82284
882	1.48280
882	1.75355
882	1.76322
883	1.93488
883	1.30953
884	1.21441
885	1.40701
885	1.30389
885	1.38929
886	1.37156
886	1.39976
887	1.05408
887	1.34336
887	1.15962
888	1.27649
889	1.40862
889	1.14190
889	1.33047
890	1.46185
890	1.15881
891	1.35062
892	1.61573
892	1.22005
892	1.29502
893	1.69957
893	1.66493
894	1.78981
894	1.59479
894	1.74308
895	1.64715
895	1.61171
896	1.60768
896	1.78739
896	1.91393
897	1.88412
898	1.56256
898	1.45702
899	1.56095
899	1.79626
900	1.88251
900	1.10242
901	1.19265
901	1.04924
901	1.32161
902	1.21279
902	1.69393
903	1.09033
903	1.10967
904	1.35062
904	1.04038
905	1.41668
905	1.29502
905	1.29422
906	1.50616
906	1.35867
907	1.31678
907	1.23782
908	1.59962
908	1.44005
908	1.25313
909	1.53436
910	1.41910
910	1.44085
911	1.71488
911	1.82526
912	1.75194
912	1.73422
912	1.74228
913	1.76645
913	1.78578
915	1.39654
915	1.71810
915	1.67218
916	1.32564
916	1.54886
917	1.47152
917	1.73180
918	1.56739
918	1.05408
919	1.38687
919	1.49891
920	1.16123
920	1.52711
921	1.26280
921	1.22488
922	1.02341
922	1.16526
923	1.14995
924	1.48441
924	1.44412
925	1.59479
925	1.64313
926	1.63588
926	1.86640
926	1.53839
986	1.24266
986	1.14753
988	1.15317
989	1.44493
989	1.18137
989	1.43924
990	1.20152
990	1.08469
990	1.05569
991	1.32564
991	1.52228
991	1.22327
992	1.16365
993	1.38929
993	2.00498
994	1.81317
995	1.89379
996	1.73502
996	1.76564
996	1.92763
997	2.14521
997	1.78256
998	1.74630
998	1.68427
998	2.19919
999	1.40379
1000	1.63346
1000	1.40460
1001	1.21279
1001	1.19507
1001	1.16284
1002	1.33289
1003	1.41346
1003	1.12820
1004	1.28133
1004	1.25393
1004	1.31517
1005	1.15801
1005	1.29019
1006	1.32242
1006	1.54322
1007	1.31919
1007	1.46829
1008	1.15881
1008	1.49810
1009	1.32886
1009	1.87929
1010	1.89863
1011	1.65687
1012	1.57787
1012	1.72374
1013	1.64393
1013	2.04204
1014	1.67460
1014	2.09365
1014	1.93327
1015	1.84540
1017	1.49247
1017	1.36270
1018	1.11450
1019	1.44574
1019	1.24588
1020	1.29986
1021	1.30308
1021	1.25232
1021	1.34417
1022	1.30953
1022	1.05166
1024	1.32483
1024	1.25796
1025	1.28777
1025	1.49327
1025	1.53436
1026	1.33209
1027	1.70280
1027	1.77772
1028	1.65607
1028	1.71649
1029	1.84701
1030	1.97033
1030	1.95180
1031	1.52066
1031	1.47796
1032	1.64635
1032	1.48199
1033	1.54242
1033	1.55289
1034	1.25716
1034	1.40137
1035	1.39090
1035	1.12578
1036	1.34417
1036	1.41668
1037	1.34981
1037	1.28777
1038	1.15640
1038	1.40298
1039	1.15962
1039	1.37398
1040	1.27810
1053	1.12578
1053	1.23943
1054	1.27972
1054	1.26602
1055	1.12820
1055	1.06052
1055	1.12014
1056	1.49327
1056	1.19024
1057	1.31839
1057	1.31436
1058	1.52550
1058	1.56498
1058	1.66815
1059	1.47152
1059	1.58190
1060	1.53355
1060	1.53033
1060	1.96630
1061	1.77128
1061	1.63346
1061	1.78981
1062	1.67782
1062	1.75597
1063	1.91555
1069	1.24266
1070	1.27810
1070	1.25957
1071	1.02986
1071	1.34739
1072	1.42393
1072	1.14834
1073	1.08791
1074	1.13142
1075	1.31355
1075	1.49085
1076	1.37076
1076	1.48199
1077	1.74550
1077	1.51422
1078	1.70199
1078	1.78417
1079	1.72133
1079	1.78175
1079	1.82365
1081	1.69957
1081	1.59559
1082	1.78256
1082	1.86237
1083	1.72536
1084	1.50536
1084	1.17251
1085	1.31355
1085	1.07664
1085	1.44246
1086	1.38204
1087	1.38123
1087	1.28213
1087	1.25555
1088	1.30953
1088	1.21279
1089	1.05649
1090	1.17332
1091	1.46829
1091	1.51744
1091	1.58673
1092	1.48844
1093	1.35223
1094	1.45460
1094	1.48521
1095	2.03559
1096	1.76322
1096	1.62782
1096	1.73422
1097	1.71649
1097	1.72536
1098	1.84782
1098	1.63507
1099	1.67460
1099	1.58512
1100	1.43279
1100	1.07502
1101	1.44412
1101	1.35464
1102	1.51341
1102	1.40540
1103	1.05408
1103	1.06213
1105	1.22971
1105	1.52066
1106	1.52630
1106	1.41749
1107	1.44085
1107	1.06213
1108	1.80915
1109	1.30308
1109	1.37398
1110	1.54000
1110	1.63346
1111	1.98725
1129	1.72374
1130	1.81479
1130	1.88976
1132	1.51825
1132	1.45702
1132	1.79706
1133	1.74872
1133	1.60929
1133	1.18862
1134	1.61412
1134	1.49649
1135	1.27488
1135	1.42393
1135	1.38607
1136	1.30469
1136	1.40701
1136	1.41588
1137	1.35626
1137	1.58270
1138	1.17090
1139	1.24024
1139	1.16848
1140	1.49649
1140	1.64313
1140	1.40943
1141	1.53758
1142	1.44005
1142	1.27166
1143	1.54967
1143	1.48844
1143	1.82204
1145	1.77289
1146	1.71247
1147	1.99128
1147	1.59317
1147	1.81317
1148	1.52630
1149	1.77450
1149	1.73100
1149	1.67138
1150	1.57384
1150	1.71166
1151	1.59559
1151	1.12900
1152	1.27005
1153	1.57062
1153	1.26441
1154	1.17734
1156	1.36431
1156	1.44493
1157	1.39332
1157	1.18137
1157	1.86237
1158	1.78175
1159	1.42313
1160	1.90266
1161	1.85185
1161	1.73583
1162	1.78900
1162	1.86962
1163	1.84540
1164	1.94455
1164	2.05815
1164	1.83251
1165	1.65607
1165	1.61251
1166	1.49810
1166	1.17412
1168	1.37237
1168	1.23052
1168	1.29019
1169	1.22488
1169	1.36512
1170	1.20635
1171	1.22649
1172	1.33692
1172	1.37479
1173	1.40379
1173	1.22810
1174	1.76483
1175	1.61734
1175	1.62137
1176	1.25474
1177	1.90427
1178	1.90024
1179	1.92360
1179	1.76161
1180	1.97194
1181	1.98403
1182	1.68507
1182	1.89782
1183	1.86962
1183	1.59479
1184	1.55853
1184	1.43521
1185	1.70199
1185	1.35545
1186	1.28213
1187	1.22407
1187	1.38687
1212	1.56578
1213	1.78336
1213	1.66735
1213	1.88332
1214	1.98886
1215	1.66493
1215	1.55531
1216	1.52469
1216	1.41910
1217	1.91796
1217	1.57303
1217	1.10000
1219	0.99521
1219	1.17573
1219	1.13867
1220	1.21602
1220	1.40782
1221	1.21521
1221	1.23455
1221	1.13545
1222	1.20071
1222	1.49810
1222	1.45218
1223	1.17090
1224	1.28938
1224	1.63426
1225	1.48683
1225	1.39734
1226	1.27327
1228	1.62379
1229	1.58028
1229	1.80351
1230	1.96228
1230	1.68749
1230	1.89863
1231	1.76000
1231	1.54564
1232	1.74147
1232	1.95422
1232	1.33853
1233	1.76967
1233	1.59237
1234	1.35948
1234	1.38043
1234	1.34256
1235	1.33611
1235	1.50777
1236	1.19104
1236	1.29180
1236	1.45138
1237	1.22407
1237	1.17009
1238	1.38365
1238	1.33531
1239	1.38445
1239	1.05327
1239	1.38043
1240	1.67460
1240	1.10081
1241	1.16043
1241	1.39896
1242	1.47796
1242	1.58512
1243	1.27730
1243	1.61493
1244	1.77611
1244	1.73664
1244	1.55772
1245	1.62057
1245	1.82284
1246	1.91393
1246	1.60607
1247	1.73986
1247	2.12991
1248	1.72374
1248	1.76967
1248	2.01142
1249	1.63426
1249	1.13948
1250	1.21924
1250	1.49569
1251	1.59237
1251	1.13142
1252	1.29019
1252	1.37720
1253	1.33692
1253	1.32886
1254	1.07744
1254	1.05166
1255	1.22730
1255	1.15398
1256	1.35787
1256	1.55772
1257	1.28938
1257	1.40943
1258	1.18621
1258	1.37801
1259	1.47635
1259	1.38607
1260	1.61009
1272	1.44085
1272	1.09758
1273	1.36351
1273	1.10161
1273	1.33934
1274	1.42554
1274	1.31194
1274	1.34578
1275	1.34900
1275	1.74066
1275	1.13062
1276	1.26924
1276	1.32564
1276	1.83090
1277	1.36673
1277	1.76403
1278	1.66815
1278	1.69393
1278	1.80673
1279	1.70119
1279	1.78739
1279	1.93085
1280	1.67057
1280	1.74147
1281	1.87043
1281	1.89057
1281	1.58028
1282	1.35223
1282	1.94455
1282	1.74469
1283	1.31597
1283	1.68668
1284	1.86318
1284	1.63910
1284	1.52389
1285	1.48924
