Tiempo_ms	Voltaje_V
215	3.30000
215	3.30000
216	3.30000
216	3.29678
217	3.17029
217	3.30000
218	3.30000
218	3.30000
219	3.30000
219	3.30000
220	3.30000
220	3.30000
221	3.19043
221	3.07678
222	2.88014
222	3.28711
223	2.76896
224	2.93901
224	2.83583
277	3.21540
278	2.91484
278	2.95915
279	2.80844
279	3.30000
279	3.15256
280	3.26536
281	3.14773
281	3.30000
281	3.30000
282	3.30000
282	3.25730
283	3.30000
283	3.30000
284	3.30000
284	3.30000
284	3.07839
285	3.20412
285	2.86483
285	3.30000
286	2.99138
286	3.30000
286	2.77379
287	3.02441
287	3.22104
288	3.30000
288	3.21702
288	3.20815
289	3.00346
289	3.29597
290	3.05100
290	3.22427
290	2.79152
291	3.10583
291	3.12033
291	3.15820
292	2.79393
292	2.78749
293	2.78991
293	2.95431
293	2.93740
294	3.10744
294	3.29839
295	2.77943
295	2.74318
296	2.91403
296	3.30000
296	3.19848
297	3.19526
297	3.27905
298	3.25649
298	3.30000
299	3.30000
299	3.30000
299	3.19446
300	3.30000
300	3.28872
301	3.30000
301	3.28711
302	3.30000
302	3.30000
302	3.30000
303	3.03972
303	3.30000
304	3.30000
304	3.30000
305	3.25327
305	3.16545
305	2.94465
306	2.89147
306	3.03005
307	2.93981
307	2.92692
308	3.06147
308	2.96640
309	2.87289
309	3.28630
310	2.95834
310	3.07919
310	2.93498
311	3.04536
311	2.83180
312	2.98251
312	3.06953
313	2.99218
313	3.30000
314	3.30000
314	3.30000
315	3.30000
315	3.28872
316	3.30000
316	3.30000
317	3.30000
317	3.30000
318	3.30000
318	3.29033
319	3.22507
319	3.30000
320	3.16867
320	3.30000
416	3.30000
416	3.30000
417	3.30000
417	3.30000
418	3.30000
418	3.30000
418	3.30000
419	3.30000
419	3.24119
419	3.30000
420	3.30000
420	2.84308
420	3.19365
421	2.94142
421	2.93256
422	2.96318
422	2.77299
423	3.01716
423	2.76090
424	2.87934
424	3.02119
425	2.97526
425	2.89792
426	2.89631
426	3.03730
427	2.82858
428	3.27261
428	3.09209
428	3.30000
429	3.23071
429	2.99621
430	2.91161
430	3.15981
431	3.19123
431	3.11228
431	3.30000
432	3.25005
432	3.30000
433	3.30000
433	3.30000
433	3.30000
434	3.28308
434	3.21943
435	3.30000
435	3.30000
436	3.30000
436	3.30000
436	3.20574
437	3.28066
437	2.91725
438	3.23635
438	3.30000
439	3.30000
439	2.82697
439	2.83905
440	3.06550
440	3.11308
441	3.14853
441	2.94787
442	2.90839
442	3.21138
442	2.75768
443	2.95270
443	3.17834
444	2.95995
444	2.99943
445	3.30000
445	3.00991
446	3.01555
446	3.19607
447	3.01877
447	3.30000
448	3.30000
448	3.30000
448	3.30000
449	3.30000
449	3.30000
450	3.20896
450	3.30000
451	3.30000
451	3.30000
452	3.30000
452	3.30000
453	3.30000
453	3.30000
454	3.18882
454	3.24038
455	3.16303
455	3.12517
456	3.24924
456	2.87370
457	3.07194
457	3.02360
458	2.90436
458	2.89147
459	2.91484
459	2.89631
460	3.08967
460	3.30000
461	3.24199
506	3.04697
506	3.05019
507	3.05986
507	2.88336
507	3.16142
508	2.89389
508	2.83825
509	2.98815
509	2.77540
510	3.08967
510	3.21621
510	2.98896
511	3.08886
511	2.99943
512	3.30000
512	3.30000
512	2.96398
513	2.89389
513	3.14209
514	3.08725
514	3.27905
514	3.30000
515	3.30000
515	3.30000
516	3.25247
516	3.30000
516	3.30000
517	3.30000
517	3.30000
517	3.30000
518	3.30000
518	3.10180
519	3.24119
519	3.29436
519	3.30000
520	3.30000
520	3.15901
521	2.99540
521	3.30000
522	3.13725
522	3.30000
522	2.88905
523	3.00507
523	2.80683
524	3.00104
524	3.22668
525	2.96801
526	3.04858
526	2.88336
526	2.83905
527	3.30000
527	3.08322
528	2.89550
528	3.30000
529	3.05502
529	3.09616
530	3.29758
530	3.30000
530	3.17995
531	3.21540
532	3.25972
532	3.30000
533	3.30000
533	3.30000
533	3.30000
534	3.30000
534	3.30000
540	3.30000
541	3.06066
541	2.88825
542	3.06227
543	3.21138
543	3.15095
544	3.30000
544	2.83905
544	3.03488
545	3.20412
546	2.95109
546	3.30000
547	3.28711
547	3.30000
548	3.30000
548	3.17915
549	3.30000
549	3.24844
550	3.30000
550	3.30000
551	3.30000
551	3.30000
552	3.30000
553	3.30000
553	3.10180
554	2.86967
554	3.30000
555	3.25327
555	2.91242
556	3.06953
556	3.14048
557	2.92128
557	3.30000
571	3.13322
573	2.74318
573	2.89308
574	3.03972
574	3.01393
574	2.85597
575	3.25327
575	3.10583
575	2.78910
576	3.05664
576	2.87611
577	2.91484
577	3.06147
577	3.30000
578	3.05583
578	2.95029
578	3.30000
579	3.22024
579	3.30000
579	2.83422
580	3.10341
580	3.30000
581	3.30000
581	3.07678
581	3.30000
582	3.30000
582	3.30000
582	3.30000
583	3.30000
583	3.30000
584	3.25649
584	3.30000
584	3.30000
585	3.21379
585	3.20654
586	3.30000
586	3.22427
586	3.10664
587	3.30000
587	2.99621
588	3.30000
588	3.13967
588	3.13000
589	3.19043
589	3.02602
590	2.93498
590	3.09778
590	2.98251
591	3.03569
591	3.17109
592	3.09858
592	2.74640
592	2.97687
593	3.10986
593	2.87209
594	2.92531
594	3.30000
595	3.07355
595	3.03569
595	3.10341
596	3.07194
596	3.20574
597	3.30000
597	3.30000
598	3.30000
598	3.28469
599	3.23474
599	3.30000
599	3.30000
600	3.30000
600	3.30000
601	3.30000
601	3.10100
602	3.30000
602	3.30000
603	3.30000
603	2.94626
603	2.79232
604	3.30000
604	3.09370
605	3.27905
605	2.89147
606	3.19446
606	2.92048
607	2.73754
607	2.95834
608	3.10422
608	3.08886
609	3.04374
609	3.12436
610	3.30000
610	3.20412
611	2.97848
611	3.30000
612	3.28630
612	3.30000
612	3.16545
613	3.30000
613	3.25247
614	2.99702
635	3.19365
635	3.11308
636	3.01232
636	2.75043
637	2.78507
637	3.06953
637	3.14048
638	3.07194
638	3.09289
638	3.00346
639	3.20251
639	2.90275
640	2.94867
640	3.18559
641	2.90517
641	3.14289
641	3.06469
642	2.93095
642	2.87370
643	2.89953
643	3.24280
644	2.95754
644	3.30000
644	3.07436
645	2.80602
645	3.30000
646	2.99138
646	2.94948
646	3.30000
647	3.25166
647	3.30000
648	3.24683
648	3.30000
649	3.30000
649	3.30000
649	3.30000
650	3.30000
650	3.30000
651	3.16948
651	3.30000
651	3.30000
652	3.08967
652	3.30000
653	3.30000
653	3.30000
653	3.30000
654	2.93176
654	3.18237
655	3.29436
655	3.30000
655	3.09047
656	3.15498
656	2.99621
657	3.30000
657	3.10664
658	3.05583
658	3.02844
658	2.80119
659	2.79877
659	2.88014
660	3.26938
660	2.96479
661	3.14128
661	3.20251
662	3.16787
662	3.11872
663	3.30000
663	3.20976
664	3.27825
664	3.30000
665	3.30000
665	3.30000
666	3.30000
666	3.30000
666	3.30000
667	3.30000
667	3.30000
668	3.30000
668	3.30000
669	3.28227
669	3.28066
670	3.30000
670	3.30000
670	3.00910
671	3.09047
671	3.23796
672	3.30000
672	3.12275
673	3.21138
673	3.07275
674	3.25005
674	2.98332
675	2.81730
675	3.00588
676	3.09209
676	2.90275
677	2.96318
677	2.94303
678	2.95754
678	3.10744
686	3.25247
687	3.30000
687	3.18882
688	3.30000
688	3.23796
688	3.30000
689	3.10664
689	2.83261
690	3.19607
690	2.96882
690	3.15417
691	3.03408
691	2.92853
692	3.07597
692	3.18882
693	3.25166
693	2.92048
693	3.03408
694	3.30000
694	3.02441
694	2.90517
695	3.06227
695	3.26052
696	3.15578
696	3.04858
697	3.30000
697	3.30000
697	3.30000
698	3.30000
698	3.30000
698	3.22185
699	3.30000
699	3.30000
700	3.30000
700	3.26052
701	3.30000
701	3.30000
702	3.21702
702	3.26374
702	3.25166
703	3.10180
703	3.30000
704	3.29275
704	2.98574
705	3.28147
705	3.30000
706	2.83502
706	2.98412
707	3.16223
707	3.08967
708	2.94465
708	2.97123
709	3.05180
709	2.95593
710	3.04938
710	3.02521
711	3.24199
711	3.13484
711	3.03327
712	2.89872
713	3.30000
713	3.18801
714	3.28147
714	3.30000
715	3.30000
715	3.23232
716	3.30000
716	3.30000
717	3.30000
717	3.30000
718	3.30000
718	3.30000
718	3.14370
719	3.22266
720	3.14934
721	3.12195
721	3.13967
722	3.30000
722	3.25810
723	3.26374
724	3.10583
724	3.10986
724	2.85597
725	2.77218
725	2.88825
726	2.84147
727	3.27905
727	3.22104
728	3.13242
729	3.04858
730	3.30000
730	3.30000
731	3.30000
733	3.30000
734	3.30000
735	3.14934
735	3.25649
736	3.06872
736	3.08483
737	3.30000
749	3.30000
750	3.30000
750	3.30000
750	3.30000
751	3.30000
751	3.27100
751	3.30000
752	3.30000
752	3.30000
752	3.30000
753	3.30000
753	3.29839
754	3.28389
754	3.30000
754	3.14128
755	3.30000
755	3.04777
755	3.02280
756	3.29839
756	2.82213
757	3.15337
757	3.07919
757	3.05341
758	2.85355
758	3.07517
759	2.76976
759	3.20090
760	3.05502
760	2.92773
760	3.00104
761	2.91484
761	2.83502
762	2.91564
762	3.15981
762	3.17754
763	3.10905
763	3.30000
764	3.21863
764	3.30000
765	3.30000
765	3.30000
765	3.30000
766	3.28147
766	3.30000
767	3.30000
767	3.30000
767	3.30000
768	3.30000
768	3.30000
769	3.30000
769	3.29114
770	3.07517
770	3.30000
770	3.27422
771	3.30000
771	3.23313
772	3.23635
772	2.80199
773	3.08000
773	3.01957
774	2.93901
774	2.79152
775	3.18721
775	3.04697
775	2.93417
776	2.88095
776	2.77460
777	3.08967
777	3.30000
778	3.30000
778	3.06147
779	3.30000
779	3.06791
780	2.83664
780	3.26536
781	3.30000
781	3.20896
782	3.30000
782	3.24280
782	3.21702
783	3.30000
783	3.30000
784	3.30000
784	3.30000
785	3.30000
785	3.30000
786	3.27422
786	3.12839
787	3.30000
787	3.16062
788	2.83583
788	2.98171
789	3.25085
789	2.80199
790	2.92289
790	2.76090
791	2.94384
791	3.06389
792	3.11308
792	2.89872
810	3.03730
811	3.06147
811	3.30000
811	3.30000
812	3.27261
812	3.27583
812	3.30000
813	3.16948
813	3.30000
813	3.30000
814	3.30000
814	3.30000
815	3.30000
815	3.20574
815	3.18721
816	3.30000
816	3.29517
816	3.30000
817	3.30000
817	3.30000
818	3.30000
818	3.30000
818	3.30000
819	3.02360
819	3.30000
819	3.30000
820	2.91081
820	3.30000
821	3.30000
821	3.14209
821	3.01071
822	3.05986
822	3.14370
823	2.76574
823	2.81972
824	2.90759
824	2.96962
824	3.07436
825	3.00024
825	2.92853
826	3.02924
826	3.25810
827	2.99702
827	2.94948
827	2.84308
828	3.30000
828	3.30000
829	3.30000
829	3.20412
829	2.97687
830	3.14934
830	3.30000
831	3.30000
831	3.30000
832	3.30000
832	3.30000
832	3.30000
833	3.30000
833	3.30000
834	3.30000
834	3.30000
835	3.30000
835	3.30000
835	3.30000
836	3.30000
836	3.12195
837	3.30000
837	3.17995
838	2.98090
838	3.30000
839	3.08081
839	3.08645
839	2.76171
840	2.82052
841	2.86967
841	3.14289
842	3.01877
842	3.08242
842	3.20010
843	3.07275
843	2.84711
844	3.30000
844	3.26052
845	3.02763
845	2.79555
846	3.05180
847	2.99702
847	3.26213
848	3.30000
848	3.30000
849	3.30000
849	3.16545
849	3.30000
856	3.10180
856	2.87934
857	3.07033
857	2.90114
858	3.09209
858	2.90920
859	2.79877
883	3.30000
883	3.30000
883	3.30000
884	3.30000
884	3.30000
885	3.30000
885	3.21299
885	3.30000
886	3.26374
886	2.82616
887	3.05744
887	3.29355
887	2.85436
888	3.14773
888	2.83180
888	3.30000
889	2.89067
889	2.83583
890	2.97446
890	2.82374
891	2.89872
891	3.19446
891	2.99702
892	2.94384
892	3.15337
892	3.03327
893	2.81569
893	3.06711
894	2.93014
894	2.74801
895	3.06953
895	3.30000
896	3.08483
896	2.96157
897	3.11872
897	3.12356
897	3.30000
898	3.30000
898	3.30000
899	3.30000
899	3.30000
899	3.30000
900	3.29194
900	3.30000
901	3.30000
901	3.30000
901	3.30000
902	3.15820
902	3.30000
903	3.23474
903	3.21057
903	3.00991
904	3.29194
904	3.30000
905	3.30000
905	3.01474
906	2.83825
906	2.95351
906	3.08242
907	3.00024
907	3.09128
908	3.03246
908	2.88825
909	3.05664
909	2.98171
909	3.07275
910	2.75285
911	2.92209
911	2.98493
912	3.04536
912	3.30000
912	3.30000
913	3.30000
913	3.30000
914	3.25730
914	3.30000
915	3.30000
915	3.30000
916	3.30000
916	3.30000
917	3.30000
917	3.30000
918	3.23957
918	3.30000
919	3.24280
919	3.30000
920	3.30000
920	3.20976
921	3.15014
921	2.96640
922	2.78024
922	3.13484
923	3.00749
923	3.20090
924	2.83583
924	2.85114
925	2.94626
926	2.95915
926	2.94787
927	3.25085
1002	3.02038
1003	2.96559
1003	3.30000
1003	3.30000
1004	3.04374
1004	2.95834
1004	2.90920
1005	3.05341
1005	3.06953
1005	2.89792
1006	2.97607
1006	2.97043
1007	3.24844
1007	2.97365
1007	2.90033
1008	2.98251
1008	2.77943
1008	2.82777
1009	2.78507
1010	3.06066
1010	3.30000
1010	2.89872
1011	2.93337
1011	2.86242
1012	2.85114
1012	3.15256
1013	3.10583
1013	3.22266
1013	3.30000
1014	3.17512
1014	3.15337
1014	3.30000
1015	3.28872
1015	3.30000
1016	3.30000
1016	3.30000
1017	3.30000
1017	3.30000
1017	3.27019
1018	3.30000
1018	3.30000
1019	3.30000
1019	2.98412
1020	3.30000
1020	3.30000
1020	3.28066
1021	3.30000
1021	3.00266
1022	2.96237
1022	3.16948
1023	3.14612
1023	3.30000
1023	3.17754
1024	3.21943
1024	3.09697
1025	3.09370
1025	2.96237
1026	2.82213
1026	2.98171
1027	3.02280
1027	3.15981
1027	3.03005
1028	3.30000
1028	3.13725
1029	3.07355
1029	2.86000
1030	3.12920
1030	3.30000
1031	3.07114
1031	3.30000
1032	3.30000
1032	3.23957
1033	3.30000
1033	3.30000
1034	3.30000
1034	3.29114
1035	3.30000
1035	3.24199
1036	2.85919
1036	3.29355
1037	3.05180
1037	2.93578
1038	3.12597
1038	3.20654
1039	3.30000
1039	3.21782
1040	3.10744
1041	2.98735
1041	2.92209
1042	2.98735
1042	2.98332
1043	3.01957
1043	3.19929
1044	3.02602
1044	3.30000
1045	3.11631
1045	2.92370
1046	3.27664
1047	3.17915
1047	3.08242
1062	3.17029
1063	3.30000
1063	3.30000
1064	3.16223
1064	3.21460
1064	3.15176
1065	3.30000
1065	3.30000
1065	3.22991
1066	3.30000
1066	3.26777
1067	3.30000
1067	3.24683
1068	3.30000
1068	3.30000
1069	3.27825
1069	3.25569
1070	3.00507
1070	2.90920
1070	3.30000
1071	3.30000
1071	3.05986
1072	3.10583
1072	3.04052
1072	3.10100
1073	3.02683
1073	2.93337
1073	3.13403
1074	2.76010
1074	2.94787
1075	2.92531
1075	3.03005
1075	2.90275
1076	3.12275
1076	2.94223
1077	3.05905
1077	3.30000
1078	2.91806
1078	3.29597
1079	3.00346
1079	3.14450
1079	3.10825
1080	2.99218
1080	3.30000
1081	3.05744
1081	3.30000
1081	3.30000
1082	3.30000
1082	3.30000
1083	3.30000
1083	3.30000
1083	3.30000
1084	3.30000
1084	3.30000
1085	3.18882
1085	3.30000
1086	3.24441
1086	3.30000
1087	3.30000
1087	3.06469
1088	3.28066
1088	3.24038
1089	2.87934
1089	3.15981
1090	2.92531
1090	3.04213
1090	2.84550
1091	3.26616
1092	3.06630
1092	3.06389
1093	3.18962
1094	2.95673
1094	3.04213
1095	3.09858
1095	2.97929
1096	3.26777
1096	3.15820
1097	3.30000
1097	3.30000
1098	3.30000
1098	3.14048
1099	3.30000
1099	3.27664
1100	3.30000
1100	3.30000
1101	3.27422
1101	3.28791
1102	3.30000
1103	3.17673
1104	3.30000
1104	3.04697
1105	3.03166
1105	2.96882
1106	3.00427
1106	3.12517
1107	2.83100
1107	3.01071
1108	3.08483
1108	3.00346
1109	3.12839
1131	3.30000
1131	3.30000
1132	3.30000
1132	3.30000
1132	3.30000
1133	3.30000
1133	3.30000
1133	3.30000
1134	3.30000
1134	3.30000
1134	3.30000
1135	3.28227
1135	3.14450
1136	3.30000
1136	3.00024
1136	3.30000
1137	3.20654
1137	2.90839
1137	3.03569
1138	3.07919
1138	3.23877
1139	3.11389
1139	3.07597
1140	2.81488
1140	3.15337
1140	2.87531
1141	2.92209
1142	3.04616
1142	3.07678
1142	2.98654
1143	2.85033
1144	3.25972
1144	3.30000
1145	3.12759
1145	2.95431
1145	2.93498
1146	3.01393
1146	3.26213
1147	3.27986
1147	3.30000
1148	3.30000
1148	3.30000
1149	3.30000
1149	3.26133
1150	3.30000
1150	3.30000
1151	3.30000
1151	3.30000
1152	3.30000
1152	2.90759
1153	3.14934
1153	3.29597
1153	3.28711
1154	3.13806
1154	3.03488
1155	2.83261
1155	3.14209
1156	2.94787
1156	3.12195
1156	2.84228
1157	2.99218
1158	3.23232
1158	2.98735
1159	2.87772
1159	3.02924
1160	3.02521
1160	2.88986
1161	3.09939
1161	2.92612
1162	3.30000
1162	3.02360
1163	3.10261
1163	3.30000
1164	3.04697
1164	3.30000
1165	3.30000
1165	3.30000
1166	3.24199
1166	3.30000
1167	3.30000
1167	3.30000
1168	3.30000
1168	3.30000
1169	3.30000
1169	3.30000
1170	3.30000
1170	3.30000
1170	3.16223
1171	3.07355
1171	3.30000
1172	3.02763
1172	3.10180
1173	2.76574
1174	3.00749
1174	2.87531
1175	2.80683
1175	3.13886
1176	2.77138
1177	2.97284
1177	2.96318
1187	3.30000
1187	3.07194
1188	3.30000
1188	3.30000
1188	3.14773
1189	3.06872
1189	2.89792
1190	3.11067
1190	3.14048
1190	2.90275
1191	2.82858
1191	3.16142
1191	3.12114
1192	2.94384
1192	2.94384
1192	2.84872
1193	2.87853
1194	2.95673
1194	3.16545
1195	2.88825
1195	2.92209
1195	3.10180
1196	2.94787
1196	3.09616
1197	3.30000
1197	3.30000
1197	3.30000
1198	3.30000
1198	3.30000
1198	3.30000
1199	3.30000
1199	3.28953
1200	3.30000
1201	3.30000
1201	3.30000
1201	3.30000
1202	3.29114
1202	3.27583
1203	3.30000
1203	3.30000
1203	3.10180
1204	3.27583
1204	3.26858
1205	2.81810
1207	3.16706
1207	2.95673
1208	2.91484
1208	2.96801
1209	3.05905
1209	3.03327
1210	3.23474
1210	2.92692
1211	3.30000
1211	2.86000
1212	3.13484
1212	2.96721
1212	3.30000
1213	3.30000
1213	3.30000
1214	3.30000
1214	3.12839
1215	3.30000
1215	3.30000
1216	3.30000
1216	3.12597
1217	3.30000
1217	3.30000
1217	3.30000
1218	3.30000
1218	3.30000
1219	3.30000
1219	3.30000
1220	3.30000
1220	3.06227
1221	3.12759
1221	3.30000
1222	2.96157
1222	3.10422
1222	2.90920
1223	3.04616
1223	2.93176
1224	2.90436
1224	2.80844
1225	2.86242
1225	3.06550
1226	3.14450
1226	3.24038
1227	3.25247
1227	2.88578
1228	2.99138
1228	3.12356
1229	3.30000
1229	3.04374
1230	2.90920
1230	3.22507
1231	3.28469
1231	3.22588
1232	3.30000
1232	3.30000
1238	3.05664
1253	3.30000
1254	3.30000
1254	2.78910
1255	2.87772
1255	3.04374
1255	3.30000
1256	3.05502
1256	3.07033
1256	3.04858
1257	3.01152
1257	2.89469
1257	3.06550
1258	3.01555
1258	2.86483
1259	2.98896
1259	3.21299
1259	2.92289
1260	2.84872
1260	2.95915
1260	2.72948
1261	2.73190
1261	3.30000
1262	2.98332
1262	3.13000
1262	2.89469
1263	3.05100
1263	3.03488
1263	3.30000
1264	3.30000
1264	3.30000
1265	3.30000
1265	3.30000
1265	3.30000
1266	3.30000
1266	3.30000
1267	3.30000
1267	3.30000
1267	3.14853
1268	3.30000
1268	3.30000
1269	3.30000
1269	3.30000
1269	3.30000
1270	3.14370
1270	3.03327
1271	3.27905
1271	3.09616
1272	3.23635
1272	2.82052
1272	2.92048
1273	3.23152
1273	2.87853
1274	3.16867
1274	2.94062
1274	2.98976
1275	2.88417
1275	3.02441
1276	2.90114
1276	2.95431
1277	3.11711
1277	2.86242
1277	3.30000
1278	3.11067
1278	3.00910
1279	3.30000
1279	3.19446
1280	3.23232
1280	3.30000
1281	3.21057
1281	3.30000
1282	3.30000
1282	3.30000
1283	3.22749
1283	3.15095
1283	3.30000
1284	3.30000
1284	3.30000
1285	3.30000
1285	3.30000
1286	3.30000
1286	3.30000
1287	3.05100
1287	3.16223
1288	3.30000
1288	2.91403
1289	3.15981
1289	3.08967
1290	3.24038
1290	2.90759
1291	3.29436
1291	3.01474
1292	2.83100
1292	2.99782
1293	2.96318
1293	2.95029
1294	3.26616
1294	2.81488
1295	3.26536
1295	3.30000
1296	3.27019
1317	3.30000
1318	3.30000
1318	3.30000
1318	3.26697
1319	3.30000
1319	3.30000
1319	3.30000
1320	3.13806
1320	3.22346
1320	3.30000
1321	3.30000
1321	3.27502
1322	2.87209
1322	3.12678
1322	3.11147
1323	3.15740
1323	2.77218
1323	2.84066
1324	2.90597
1324	3.07436
1324	2.96559
1325	3.01716
1325	3.03166
1326	2.97929
1326	2.76574
1326	3.13322
1327	3.06389
1327	3.02199
1327	2.99621
1328	3.30000
1328	2.95673
1329	3.30000
1329	3.07597
1329	3.07758
1330	3.30000
1330	3.30000
1331	3.30000
1331	3.30000
1331	3.30000
1332	3.30000
1332	3.30000
1333	3.30000
1333	3.30000
1333	3.30000
1334	3.30000
1334	3.29436
1335	3.30000
1335	3.30000
1336	3.30000
1336	3.26052
1336	3.04616
1337	3.15337
1337	3.30000
1338	3.06469
1338	2.88578
1338	3.03085
1339	3.11711
1339	3.23474
1340	2.77702
1340	2.93659
1341	3.07194
1341	2.97929
1342	2.81246
1342	2.87128
1342	3.11389
1343	2.90759
1343	3.30000
1344	2.81166
1344	2.76735
1345	3.07275
1345	2.95270
1346	3.30000
1346	3.02360
1347	3.30000
1347	3.30000
1348	3.30000
1348	3.30000
1348	3.17673
1349	3.30000
1349	3.30000
1350	3.30000
1350	3.30000
1351	3.30000
1351	3.30000
1352	3.21782
1352	3.30000
1353	3.26052
1353	3.30000
1354	3.24763
1354	3.30000
1355	3.06550
1355	3.27261
1356	3.09128
1356	2.89308
1357	3.13081
1357	2.84469
1358	2.88175
1358	2.94867
1359	2.94223
1359	2.83825
1368	3.30000
1369	3.30000
1369	3.30000
1369	3.30000
1370	3.16787
1370	3.05583
1370	3.30000
1371	3.03246
1371	2.98171
1371	2.76332
1372	3.30000
1372	2.94384
1372	3.18882
1373	3.08322
1373	2.80199
1374	3.13161
1374	2.88825
1374	2.88659
1375	3.01635
1375	2.96398
1375	2.89953
1376	3.30000
1376	2.98412
1377	3.30000
1377	3.07436
1377	2.87289
1378	3.26777
1378	3.27825
1378	3.17270
1379	3.16384
1379	3.18157
1380	3.08403
1380	3.03408
1380	3.26294
1381	3.30000
1381	3.03730
1382	3.29194
1382	3.30000
1382	3.28147
1383	3.30000
1383	3.30000
1384	3.30000
1384	3.30000
1384	3.30000
1385	3.29839
1385	3.30000
1386	3.06308
1386	3.04213
1386	3.30000
1387	3.28227
1387	3.30000
1388	3.29597
1388	3.30000
1389	2.93095
1389	3.11792
1389	2.87692
1390	3.07839
1390	3.02119
1391	2.93740
1391	2.85114
1392	3.14209
1392	2.99621
1392	3.08645
1393	2.94626
1393	3.04858
1394	2.86242
1394	3.30000
1395	2.85678
1395	3.18721
1396	3.03166
1396	3.05341
1397	3.25891
1397	3.27019
1397	3.30000
1398	3.30000
1398	3.30000
1399	3.30000
1399	3.20574
1400	3.30000
1400	3.30000
1401	3.30000
1401	3.30000
1402	3.30000
1402	3.30000
1403	3.30000
1403	3.30000
1404	3.30000
1404	3.14048
1405	3.30000
1405	2.99540
1405	2.82777
1406	2.79071
1407	2.81327
1407	2.94948
1408	2.78910
