Tiempo_ms	Voltaje_V
2178	3.30000
2178	3.04616
2179	2.93095
2180	2.99863
2180	2.61744
2180	2.95754
2181	2.94384
2181	2.68436
2182	2.82133
2182	2.63114
2183	2.63194
2185	2.36199
2186	2.48128
2186	2.51995
2187	2.57957
2187	2.39664
2188	2.44498
2188	2.81972
2188	2.63114
2189	2.56346
2189	2.82697
2190	2.88578
2190	2.77621
2191	3.03810
2191	3.02360
2192	3.18801
2192	3.05986
2193	3.07194
2193	3.30000
2193	3.21782
2194	3.13725
2194	2.79071
2195	3.20815
2195	3.11308
2196	2.61986
2196	2.72706
2197	2.54010
2197	2.69645
2198	2.64000
2198	2.49256
2199	2.83341
2199	2.40550
2200	2.40228
2200	2.52721
2201	2.66739
2201	2.45303
2202	2.52640
2202	2.63355
2203	2.45464
2254	2.64000
2255	2.73834
2255	2.29673
2255	2.66014
2256	2.85597
2256	2.44981
2256	3.04697
2257	2.95109
2257	2.99299
2257	3.00507
2258	2.71981
2258	3.08242
2259	2.77782
2259	3.03408
2259	3.05422
2260	3.08886
2260	2.92853
2260	3.20493
2261	3.21138
2261	3.30000
2262	3.04374
2262	2.76654
2262	3.01555
2263	2.96962
2263	2.83583
2263	2.90517
2264	2.48531
2264	3.30000
2265	2.50465
2265	2.83664
2265	2.34829
2266	2.62630
2266	2.72384
2267	2.53929
2267	2.56104
2267	2.55621
2268	2.55218
2268	2.39180
2269	2.44659
2269	2.53285
2269	2.33782
2270	2.56991
2270	2.47725
2271	2.54251
2271	2.56265
2271	2.61986
2272	2.53204
2272	2.52157
2273	2.56588
2273	2.64645
2273	2.98493
2274	2.90920
2274	3.05986
2275	2.89711
2275	2.96640
2276	3.02683
2276	3.15820
2276	3.17593
2277	3.15659
2277	3.01152
2278	3.30000
2278	2.95593
2279	3.10100
2279	3.22749
2279	2.97204
2280	2.84711
2280	2.99943
2281	2.80038
2281	2.71417
2282	2.48612
2282	2.63114
2283	2.62791
2283	2.61261
2284	2.36924
2284	2.34507
2284	2.57555
2285	2.58119
2285	2.52801
2286	2.67787
2286	2.51109
2287	2.65209
2287	2.88905
2288	2.86403
2288	2.68920
2289	2.49981
2289	2.63919
2290	2.89953
2290	2.71981
2291	3.17915
2291	2.84389
2292	2.96076
2292	3.03730
2292	3.18962
2293	2.91242
2293	2.96882
2294	3.30000
2294	3.11792
2295	2.35635
2295	2.85919
2296	2.84872
2389	2.77460
2390	2.88498
2390	3.09047
2391	3.22346
2391	2.96962
2391	2.95029
2392	3.23877
2392	2.72223
2392	2.98090
2393	2.96237
2393	3.25488
2393	3.08483
2394	3.11953
2394	3.25085
2395	3.30000
2395	3.00024
2395	2.90275
2396	3.29758
2396	2.79152
2396	2.79313
2397	2.75848
2397	2.68028
2397	2.69886
2398	2.43772
2398	2.73190
2399	2.54010
2399	2.55782
2399	2.40147
2400	2.81730
2400	2.67545
2401	2.32412
2401	2.51512
2401	2.39825
2402	2.43531
2402	2.68759
2403	2.83341
2403	2.54976
2403	2.35071
2404	2.57555
2404	2.59810
2404	2.76493
2405	2.51190
2405	2.58360
2406	2.85033
2406	2.68839
2407	3.30000
2407	2.92370
2407	3.05905
2408	2.78024
2408	3.08725
2409	3.04133
2409	2.88095
2409	3.18479
2410	3.11631
2410	3.10019
2411	3.07194
2411	2.99702
2412	2.47076
2412	3.02360
2412	2.78829
2413	2.88014
2413	3.01635
2414	2.74640
2414	2.88825
2415	2.81730
2415	2.67867
2416	2.45787
2416	2.36763
2416	2.33943
2417	2.50303
2417	2.72303
2418	2.60294
2418	2.60052
2419	2.54251
2419	2.43692
2420	2.85033
2420	2.74318
2421	2.46189
2421	2.67706
2422	3.18559
2422	2.49014
2428	3.21863
2429	2.66659
2429	2.46834
2430	2.42242
2430	2.95673
2431	2.56185
2431	2.66578
2432	2.71256
2432	2.60858
2433	2.63919
2433	2.49014
2434	2.59166
2434	2.61100
2435	2.50384
2436	2.46351
2436	2.37810
2437	2.60052
2437	2.65531
2438	2.56829
2484	2.43692
2484	2.42403
2484	2.40953
2485	2.48450
2485	2.53526
2486	2.46995
2486	2.81005
2486	2.44739
2487	3.07678
2487	2.69645
2487	2.58683
2488	2.46673
2488	2.49176
2488	2.70450
2489	2.59488
2489	2.68275
2489	2.54251
2490	2.73029
2490	3.04455
2491	3.23716
2491	2.99943
2491	3.09697
2492	2.89711
2492	3.17431
2492	2.94948
2493	3.09128
2493	2.99702
2494	3.16867
2494	3.15176
2494	2.84953
2495	3.04052
2495	3.30000
2495	3.13564
2496	2.85597
2496	2.82616
2497	2.58924
2497	2.83986
2497	2.87450
2498	2.46028
2498	2.58844
2499	2.50948
2499	2.72867
2499	2.47479
2500	2.68759
2500	2.53204
2501	2.55138
2501	2.48370
2502	2.40550
2502	2.43128
2502	2.64483
2503	2.60536
2503	3.13564
2504	2.76815
2504	2.95109
2504	2.73754
2505	2.65289
2505	2.89631
2506	2.66900
2506	3.00346
2507	2.92612
2507	2.98735
2507	3.02199
2508	2.98251
2508	3.01957
2509	2.76976
2509	3.10341
2510	2.96398
2510	3.09370
2511	3.14853
2511	2.93014
2511	2.85517
2512	2.98896
2512	3.08403
2513	2.86725
2513	2.78266
2514	2.88417
2514	2.68195
2515	2.76171
2515	2.43450
2516	2.43853
2516	2.79474
2517	2.75768
2517	2.49256
2518	2.53929
2518	2.53526
2519	2.68356
2519	2.55782
2519	2.43289
2520	2.76574
2520	2.51673
2521	2.69322
2521	2.76090
2522	2.81891
2522	2.95995
2523	2.65772
2523	2.87853
2524	2.69967
2524	2.74801
2525	3.04777
2525	2.95109
2575	2.89308
2575	2.93659
2576	2.83502
2576	3.25488
2576	3.16545
2577	3.04455
2577	3.27986
2577	3.01071
2578	3.30000
2578	2.91161
2578	2.94465
2579	2.92692
2579	3.11631
2580	2.50626
2580	2.72787
2580	2.47564
2581	2.66014
2581	3.16303
2581	2.50626
2582	2.58602
2582	2.73109
2583	2.72948
2583	2.41114
2583	2.72545
2584	2.57152
2584	2.46753
2584	2.51351
2585	2.34829
2585	2.56829
2586	2.56910
2586	2.46351
2586	2.68436
2587	2.53043
2587	2.42806
2588	2.92450
2588	2.72142
2588	2.55943
2589	2.65853
2589	2.41839
2590	2.82133
2590	2.83502
2590	3.06953
2591	3.03488
2591	2.95270
2592	3.04536
2592	3.01635
2592	2.82536
2593	2.79716
2593	3.05341
2594	3.02844
2594	3.27180
2595	3.14128
2595	2.95109
2595	3.05905
2596	2.73754
2596	2.79635
2597	2.50142
2597	2.70209
2598	2.62147
2598	2.42161
2598	2.84389
2599	2.43370
2599	2.71014
2600	2.45142
2600	2.40308
2601	2.45948
2601	2.59327
2601	2.47237
2602	2.75043
2602	2.45464
2603	2.60938
2603	2.63517
2604	2.77863
2604	2.58763
2605	2.90195
2605	2.54654
2606	3.05905
2606	2.45787
2606	2.91645
2607	3.11228
2607	2.97848
2608	3.05019
2608	2.95431
2609	3.09209
2609	3.15981
2610	3.05744
2610	3.20574
2611	3.30000
2611	3.16706
2612	2.96479
2612	2.72465
2613	2.91564
2613	2.74640
2614	2.44900
2614	2.53526
2615	2.39744
2615	2.84550
2616	2.44256
2616	2.58924
2617	2.44739
2708	3.17270
2709	3.05019
2709	2.94626
2709	2.94545
2710	2.88825
2710	3.02441
2710	3.29678
2711	3.03246
2711	3.29839
2711	2.58038
2712	2.94545
2712	2.81569
2712	2.88578
2713	2.54815
2713	2.36038
2714	2.86564
2714	2.82455
2714	2.58602
2715	2.71820
2715	2.67142
2715	2.46753
2716	2.44095
2716	2.82536
2716	2.49659
2717	2.49498
2717	2.48531
2718	2.62630
2718	2.43450
2718	2.71417
2719	2.47806
2719	2.50545
2720	2.52479
2720	2.48048
2720	2.70209
2721	2.48531
2721	2.93578
2722	2.65531
2722	2.57796
2722	2.43853
2723	2.62550
2723	2.58038
2724	2.88825
2724	2.99540
2724	3.05744
2725	3.04455
2725	2.95754
2726	3.01071
2726	2.95834
2726	3.04294
2727	2.98896
2727	3.01152
2728	3.30000
2728	2.98251
2728	2.86886
2729	3.03488
2729	2.71337
2730	2.48289
2730	2.80844
2731	2.78266
2731	2.49659
2732	2.76815
2732	2.54171
2732	2.55460
2733	2.41839
2733	2.58763
2734	2.46673
2734	2.73190
2735	2.33863
2735	2.69322
2736	2.57635
2736	2.73754
2737	2.59649
2737	2.63355
2737	3.03891
2738	2.86483
2738	2.35877
2739	2.53607
2739	2.54251
2740	2.76815
2740	3.11147
2741	3.06469
2741	3.23796
2742	3.00104
2742	3.09858
2743	3.09047
2743	3.30000
2744	3.17190
2744	3.30000
2744	3.26133
2745	3.03972
2745	3.03810
2746	2.66578
2746	2.76010
2747	2.37649
2747	2.95834
2748	2.52318
2748	2.79635
2749	2.45464
2749	2.42886
2750	2.37891
2795	2.58844
2796	3.01313
2796	2.77218
2796	2.99379
2797	2.64967
2797	2.31204
2798	2.83180
2798	2.69242
2798	2.66256
2799	2.53526
2799	2.52559
2799	2.49820
2800	2.35716
2800	2.64242
2800	2.78829
2801	2.54896
2801	2.65934
2801	2.71256
2802	2.41839
2802	2.49901
2803	2.43692
2803	2.54815
2803	2.52962
2804	2.63033
2804	2.45706
2804	2.64725
2805	2.59649
2805	2.81569
2806	2.67303
2806	2.69484
2806	2.97123
2807	2.98976
2807	3.13967
2808	3.00427
2808	3.03891
2808	3.00829
2809	2.65853
2809	3.06227
2809	2.86242
2810	2.99218
2810	3.08886
2811	3.01474
2811	2.99379
2811	2.73995
2812	2.86242
2812	2.89067
2813	3.03972
2813	2.95673
2814	2.85597
2814	2.54010
2814	2.51351
2815	2.32735
2815	2.80119
2816	2.58038
2816	2.52721
2817	2.53446
2817	2.59569
2817	2.72948
2818	2.49981
2818	2.34668
2819	2.45303
2819	2.57313
2820	2.66095
2820	2.84389
2820	2.95190
2821	2.39986
2821	3.21460
2822	2.59246
2822	2.82858
2823	2.71740
2823	2.83261
2824	2.74398
2824	2.99299
2824	3.24763
2825	2.97607
2825	2.90195
2826	3.02360
2826	3.13806
2827	3.08725
2827	2.98412
2828	3.18721
2828	3.00991
2829	2.82455
2829	2.88986
2830	3.22910
2830	2.46270
2831	2.70853
2831	2.48531
2831	2.66256
2832	2.76251
2832	2.65047
2833	2.39502
2833	2.51029
2834	2.58683
2834	2.54654
2835	2.45787
2835	2.58038
2836	2.30237
2836	2.49820
2837	2.74559
2886	3.00185
2887	2.61180
2887	2.75687
2887	2.89711
2888	2.55943
2888	2.64564
2888	2.61905
2889	2.57474
2889	2.72303
2889	2.77540
2890	2.85194
2890	3.10422
2891	3.06872
2891	2.93095
2891	3.19365
2892	3.14934
2892	2.92289
2892	3.01877
2893	3.24119
2893	3.30000
2893	3.12195
2894	2.87450
2894	2.94787
2895	3.08564
2895	2.75848
2895	3.23071
2896	3.25891
2896	3.04455
2896	2.43531
2897	2.71498
2897	2.88659
2898	2.92128
2898	3.09289
2898	2.67062
2899	2.39986
2899	2.40066
2900	2.64645
2900	2.47725
2901	2.59005
2901	2.69484
2901	2.52559
2902	2.46109
2902	2.64483
2903	2.69242
2903	2.47806
2903	2.95190
2904	2.55782
2904	2.91645
2905	2.91886
2905	3.13967
2905	3.09616
2906	2.98574
2906	2.77943
2907	2.82294
2907	2.92934
2908	3.27341
2908	2.97526
2908	3.15498
2909	2.92934
2909	2.97607
2910	2.95915
2910	2.93014
2911	3.11228
2911	3.26052
2911	3.26133
2912	2.90436
2912	3.09047
2913	3.06872
2913	2.88417
2914	2.99057
2914	2.96962
2915	2.53607
2915	2.61341
2915	2.46270
2916	2.36119
2916	2.64403
2917	2.55782
2917	2.53043
2918	2.68920
2918	2.68109
2925	3.19123
2925	2.95512
2926	2.89711
2926	2.97043
2927	3.09455
2927	3.12436
2928	3.12275
2928	2.93337
2929	3.24924
2929	2.62550
2930	3.21299
2930	3.04697
2931	2.47398
2931	2.64403
2932	2.69484
2932	2.52882
2933	2.60213
2933	2.59488
2934	2.46915
2935	2.44820
3029	3.18318
3030	3.13000
3030	2.56588
3031	2.48612
3031	2.73915
3031	2.50626
3032	2.79555
3032	2.86161
3032	2.64645
3033	2.71095
3033	2.54010
3033	2.50706
3034	2.40147
3034	2.61744
3035	2.44336
3035	2.35393
3035	2.36280
3036	2.39664
3036	2.47806
3036	2.93740
3037	2.56104
3037	2.41758
3037	2.56185
3038	2.59569
3038	2.58602
3039	2.68195
3039	2.86000
3039	2.70531
3040	2.66659
3040	3.04616
3041	3.06066
3041	3.27583
3041	3.25408
3042	2.88417
3042	2.81649
3042	2.93820
3043	3.09455
3043	2.87370
3044	3.01071
3044	3.29194
3044	3.25649
3045	3.15417
3045	2.93740
3046	3.10100
3046	2.89469
3047	2.63033
3047	2.50545
3047	2.77540
3048	2.93901
3048	2.35393
3049	2.53204
3049	2.51673
3049	2.49417
3050	2.49740
3050	2.82938
3051	2.61341
3051	2.32896
3052	2.64886
3052	2.80683
3052	2.40469
3053	2.40791
3053	2.71176
3054	2.56265
3054	2.86242
3055	2.80602
3055	2.52882
3056	2.84550
3056	2.93014
3056	2.80119
3057	3.08645
3057	3.03810
3058	3.13967
3058	2.84308
3059	3.20171
3059	3.06791
3060	3.10825
3060	3.04536
3060	3.16384
3061	3.18801
3061	2.83744
3062	2.56991
3062	2.74318
3063	2.72787
3063	2.59891
3064	2.72867
3064	2.77057
3065	2.39422
3065	2.76332
3066	2.66900
3066	2.62791
3067	2.52076
3067	2.77540
3068	2.90436
3068	2.36441
3069	2.48048
3069	2.49981
3070	2.54493
3070	2.62791
3071	2.32654
3071	2.95270
3115	2.69161
3115	2.57877
3116	2.47645
3116	2.53365
3117	2.51673
3117	2.61019
3117	2.55299
3118	2.33540
3118	2.70128
3118	2.42645
3119	2.73673
3119	2.50545
3119	2.43209
3120	3.06791
3120	2.73915
3121	2.87853
3121	2.73834
3121	2.89469
3122	2.71417
3122	2.95915
3122	2.81085
3123	2.54654
3123	2.58441
3124	2.80521
3124	3.13242
3124	3.20735
3125	3.23393
3125	2.88498
3125	3.02683
3126	3.16303
3126	2.96721
3127	3.26616
3127	3.02199
3127	3.21782
3128	3.00829
3128	2.68275
3129	3.16303
3129	2.82052
3129	2.85517
3130	2.85517
3130	2.91484
3131	2.74076
3131	2.85355
3131	2.38616
3132	2.44659
3132	2.43934
3133	2.49095
3133	2.53365
3133	2.44578
3134	2.74076
3134	2.43853
3135	2.43047
3135	2.60536
3135	2.51431
3136	2.80280
3136	2.42403
3137	2.64564
3137	2.90114
3138	2.45464
3138	2.67948
3139	2.35313
3139	2.86403
3139	3.02521
3140	2.95754
3140	3.04052
3141	3.15256
3141	3.01796
3142	2.94706
3142	3.12033
3142	2.95190
3143	2.96559
3143	3.17512
3144	3.07758
3144	3.29275
3145	2.85355
3145	2.88175
3146	2.98251
3146	2.85355
3147	2.51270
3147	2.55863
3148	2.60294
3148	3.07114
3149	2.67948
3149	2.34991
3149	2.59085
3150	2.58441
3150	2.63194
3151	2.37005
3151	2.33138
3152	2.36924
3152	2.40228
3153	2.54735
3153	2.66014
3154	2.80280
3154	2.92450
3155	2.56588
3155	2.91081
3156	2.79635
3156	3.05100
3157	2.75687
3205	2.63194
3206	2.68839
3206	3.11631
3206	2.74559
3207	3.04536
3207	2.76896
3208	3.30000
3208	3.25569
3208	2.83825
3209	2.99621
3209	2.70209
3209	3.22910
3210	3.11550
3210	3.27180
3210	3.29194
3211	3.11872
3211	3.06227
3211	2.72303
3212	2.95431
3212	2.78266
3213	2.39180
3213	2.61744
3213	2.82374
3214	2.64081
3214	2.45706
3214	2.64806
3215	2.75204
3215	2.73190
3216	2.51351
3216	2.61825
3216	2.67706
3217	2.58441
3217	2.50303
3218	2.47806
3218	2.61261
3218	2.54251
3219	2.33621
3219	3.01313
3220	2.53929
3220	2.44256
3220	2.60697
3221	2.86725
3221	2.74882
3222	2.68678
3222	2.50465
3222	2.63758
3223	2.69806
3223	2.77782
3224	3.09047
3224	3.02683
3225	3.30000
3225	2.97204
3225	3.06711
3226	2.98010
3226	3.13886
3227	3.17190
3227	3.30000
3228	3.21138
3228	2.89550
3228	3.08886
3229	2.89308
3229	2.98815
3230	2.75848
3230	2.56507
3231	2.89228
3231	2.84953
3232	2.97526
3232	2.53204
3232	2.36280
3233	2.59005
3233	2.58844
3234	2.67626
3234	2.49176
3235	2.44739
3235	2.48450
3236	2.62066
3236	2.83664
3237	2.73190
3237	2.58602
3237	2.53607
3238	2.91403
3238	2.41114
3239	2.82616
3239	3.19204
3240	2.68195
3240	2.96318
3241	3.30000
3241	3.02844
3242	2.88986
3242	3.17270
3243	3.00588
3243	2.95834
3244	3.23877
3244	3.14934
3245	2.59246
3245	3.13322
3246	2.95109
3246	2.71498
3247	2.72303
3247	2.65289
3301	2.44175
3302	2.64645
3302	2.63194
3302	2.38213
3303	2.55943
3303	2.89389
3303	2.52076
3304	2.48612
3304	2.70450
3304	2.54010
3305	2.93417
3305	2.68839
3306	2.69484
3306	3.00588
3306	2.86242
3307	2.97768
3307	3.18398
3307	2.94867
3308	2.96559
3308	3.16626
3308	3.16142
3309	2.87692
3309	3.09370
3310	2.83502
3310	3.07033
3310	3.22588
3311	3.00668
3311	3.30000
3311	2.94465
3312	3.06711
3312	2.74882
3313	2.75848
3313	2.85355
3313	2.92531
3314	2.55702
3314	2.48853
3315	2.33379
3315	2.59327
3315	2.60133
3316	2.47967
3316	2.46512
3317	2.56749
3317	2.54735
3317	2.54251
3318	2.63597
3318	2.48450
3319	2.52237
3319	2.53285
3319	2.73109
3320	2.90839
3320	2.37972
3321	2.47806
3321	2.78588
3322	2.92612
3322	2.66498
3322	2.83664
3323	3.05502
3323	2.91322
3324	2.91000
3324	2.83744
3325	3.06872
3325	3.06791
3325	2.79313
3326	2.92048
3326	2.99943
3327	3.19607
3327	2.99299
3328	2.95029
3328	2.74801
3329	2.87611
3329	2.89067
3329	3.08000
3330	3.04213
3330	2.86322
3331	2.81810
3331	2.60777
3332	2.86967
3332	2.73754
3333	2.41758
3333	2.57313
3334	2.59005
3334	2.51512
3335	2.64081
3335	2.56910
3335	2.69000
3336	2.49578
3336	2.61261
3337	2.75204
3337	2.69967
3338	2.77138
3338	2.50948
3339	2.73029
3339	2.73754
3340	3.06791
3340	2.94465
3341	3.08967
3341	3.19929
3342	2.75607
3342	3.15337
3343	3.02038
3441	3.08967
3442	3.07839
3442	2.92289
3442	3.14612
3443	3.10503
3443	3.05422
3444	3.17029
3444	3.04374
3444	2.91645
3445	2.98010
3445	2.92853
3445	3.30000
3446	3.04938
3446	3.02038
3446	3.01555
3447	3.05341
3447	2.71095
3447	2.79555
3448	2.73351
3448	2.41194
3449	2.63114
3449	2.48209
3449	2.43692
3450	2.43128
3450	2.72142
3450	2.78668
3451	2.46431
3451	2.42322
3452	2.30318
3452	2.59810
3452	2.36038
3453	2.79232
3453	2.39341
3454	2.61744
3454	2.43289
3454	2.63517
3455	2.81166
3455	2.93095
3455	2.78427
3456	2.79716
3456	2.90114
3457	2.82374
3457	3.04455
3458	3.20010
3458	2.87289
3458	2.88659
3459	3.07114
3459	3.15578
3460	3.03649
3460	3.03085
3460	2.94626
3461	2.99138
3461	2.86242
3462	3.15337
3462	2.92209
3463	2.58119
3463	2.62389
3463	2.60213
3464	2.91886
3464	2.78507
3465	2.55379
3465	2.38858
3466	2.75687
3466	2.69322
3466	2.59569
3467	2.66900
3467	2.72626
3468	2.50545
3468	2.36119
3469	2.32896
3469	2.31204
3470	2.77621
3470	2.78910
3471	2.69564
3471	3.20332
3471	2.69645
3472	2.45142
3472	2.74237
3473	3.30000
3479	2.97848
3480	2.74640
3480	2.95190
3481	2.67787
3481	2.84550
3482	2.44095
3482	2.33057
3483	2.38294
3483	2.41758
3484	2.68028
3484	2.60213
3485	2.48934
3485	2.60697
3486	2.40469
3486	2.67223
3487	2.50062
3488	2.89550
3488	2.81569
3489	2.92289
3489	2.63275
3490	2.64725
3598	2.71337
3599	2.71417
3600	2.56346
3600	2.60858
3600	2.51915
3601	2.43289
3601	2.56024
3601	2.53365
3602	2.76412
3602	2.36038
3602	2.69242
3603	2.46512
3603	2.97446
3603	2.81005
3604	2.50787
3604	2.61341
3605	2.83664
3605	2.59005
3605	2.62953
3606	2.46673
3606	3.08483
3606	2.73270
3607	3.15981
3607	2.79957
3608	3.26616
3608	3.20574
3608	3.30000
3609	2.80924
3609	3.02199
3609	2.98896
3610	3.23071
3610	2.87772
3611	3.17029
3611	2.79877
3611	3.01716
3612	3.13000
3612	2.95270
3613	2.69081
3613	3.07114
3613	2.84630
3614	2.63114
3614	2.83261
3615	2.82697
3615	2.37730
3615	2.64725
3616	2.69000
3616	2.51834
3617	2.52882
3617	2.47317
3617	2.60374
3618	2.57071
3618	2.52640
3619	2.49498
3619	2.78185
3620	2.81005
3620	2.86000
3620	2.89953
3621	2.68517
3621	3.05986
3622	2.37891
3622	2.89792
3623	2.78185
3623	3.15901
3623	3.19526
3624	2.74801
3624	3.01313
3625	3.11147
3625	2.98010
3626	3.12678
3626	3.14048
3627	3.20010
3627	3.04616
3628	2.84711
3628	2.98815
3628	3.08000
3629	2.59327
3629	2.67384
3630	3.10583
3630	2.58683
3631	2.33138
3631	2.62469
3632	2.85275
3632	2.77863
3633	2.63194
3633	2.58199
3634	2.45545
3634	2.33702
3635	2.56185
3635	2.63517
3635	2.70209
3636	2.51512
3636	2.62550
3637	2.42242
3637	2.67223
3638	2.60213
3638	2.81166
3639	3.06308
3639	2.79716
3640	2.80038
3640	3.17029
3694	3.14934
3695	2.56749
3695	2.86403
3695	2.81972
3696	2.97284
3696	2.64725
3696	2.90517
3697	2.68195
3697	2.78185
3697	3.00910
3698	2.88256
3698	2.60294
3698	2.72142
3699	2.55138
3699	2.51109
3700	2.58119
3700	2.54010
3700	2.49337
3701	2.50303
3701	2.61261
3701	2.63678
3702	2.59649
3702	2.75123
3703	2.33540
3703	2.86403
3703	2.32815
3704	2.63436
3704	2.80683
3704	3.04697
3705	2.56668
3705	2.60374
3706	2.58763
3706	2.84711
3706	2.73351
3707	2.88659
3707	3.19607
3708	3.17915
3708	3.05100
3708	3.04294
3709	3.03327
3709	3.06308
3710	3.02441
3710	3.22185
3710	3.30000
3711	2.85597
3711	2.76896
3712	2.84550
3712	2.72384
3712	2.98654
3713	2.97446
3713	2.55782
3714	2.77621
3714	2.74398
3715	2.50867
3715	2.75285
3715	2.75929
3716	2.59085
3716	2.52479
3717	2.69564
3717	2.82455
3718	2.30882
3718	2.61502
3718	2.49659
3719	2.68028
3719	2.67223
3720	2.44498
3720	2.58441
3721	2.76412
3721	2.92048
3722	2.99460
3722	2.86161
3722	2.65611
3723	2.74157
3723	2.80844
3724	2.98654
3724	3.26052
3725	3.22668
3725	3.02763
3726	2.99460
3726	3.02763
3727	2.94465
3727	3.12517
3728	2.96318
3728	3.14209
3728	3.30000
3729	2.49176
3729	2.58360
3730	3.04536
3730	2.50948
3731	2.50142
3731	2.78668
3732	2.76171
3732	2.59408
3733	2.60938
3733	2.55299
3734	2.57474
3734	2.54815
3735	2.66336
3735	2.61261
3736	2.78910
3831	2.78507
3831	2.41436
3832	2.42564
3832	2.79716
3832	2.73834
3833	2.48048
3833	2.60455
3834	2.55218
3834	2.58280
3834	2.49176
3835	2.54735
3835	2.59730
3835	2.77943
3836	2.45142
3836	2.46915
3836	2.70450
3837	2.41194
3837	2.46512
3837	2.46592
3838	2.57877
3838	2.70773
3839	2.80844
3839	2.39019
3839	2.94223
3840	3.17915
3840	2.80844
3840	2.86403
3841	2.88905
3841	2.97848
3842	2.90195
3842	2.91161
3842	3.02038
3843	2.89953
3843	3.29114
3843	3.19526
3844	3.15498
3844	3.08806
3845	2.79232
3845	2.66739
3845	2.99782
3846	3.11147
3846	2.91725
3847	2.92289
3847	2.49095
3847	2.80521
3848	2.89067
3848	2.64322
3849	2.61261
3849	2.50223
3850	2.39502
3850	2.68195
3850	2.70692
3851	2.82858
3851	2.51109
3852	2.51593
3852	2.34185
3853	2.83583
3853	2.97365
3853	2.58119
3854	2.36280
3854	2.54090
3855	3.07033
3855	2.48612
3856	2.51109
3856	2.88986
3856	2.96721
3857	2.99863
3857	2.94142
3858	2.97204
3858	2.94384
3859	2.90839
3859	3.08161
3860	3.06227
3860	3.28066
3861	3.00266
3861	3.03005
3862	3.07033
3862	3.05341
3863	3.08322
3863	2.41275
3863	2.71256
3864	2.63355
3864	2.77138
3865	2.64161
3865	2.60374
3866	2.72303
3866	2.55460
3867	2.33863
3867	2.47806
3868	2.60294
3868	2.38777
3869	2.64081
3869	2.50303
3870	2.57957
3870	2.64645
3871	3.03730
3871	2.62791
3872	2.61341
3872	2.86000
3873	2.96640
3919	2.68028
3920	2.61583
3920	2.81246
3921	2.56427
3921	3.09455
3921	2.84147
3922	2.98574
3922	2.53526
3922	2.92370
3923	3.30000
3923	3.13967
3923	2.93256
3924	2.83019
3924	2.99460
3924	2.96559
3925	2.78346
3925	2.80924
3926	3.13081
3926	2.96962
3926	3.00910
3927	3.18640
3927	3.09289
3927	2.88014
3928	2.69081
3928	2.90759
3929	2.86886
3929	2.72384
3929	2.81488
3930	3.05502
3930	2.73834
3930	2.83744
3931	2.74157
3931	2.53848
3932	2.48853
3932	2.53446
3932	2.48692
3933	2.35796
3933	2.79313
3934	2.66498
3934	2.54010
3934	2.70450
3935	2.49095
3935	2.46673
3936	2.51673
3936	2.36441
3936	2.54010
3937	2.88014
3937	2.52318
3938	2.83986
3938	2.96157
3939	3.02521
3939	2.92531
3939	2.90195
3940	3.04213
3940	3.15498
3941	2.85919
3941	3.19768
3942	3.05825
3942	3.09939
3942	2.92370
3943	3.17190
3943	3.05744
3944	2.96801
3944	2.74076
3945	2.65611
3945	3.09536
3945	2.85436
3946	2.76735
3946	2.74640
3947	2.45545
3947	2.61825
3948	2.91725
3948	2.89953
3949	2.70692
3949	2.40953
3950	2.39422
3950	2.40469
3950	2.48853
3951	2.34991
3951	2.43209
3952	2.51270
3952	2.41678
3953	2.43611
3953	2.90517
3954	2.44659
3954	2.57957
3955	3.21943
3955	2.69806
3956	2.93256
3956	2.81569
3957	3.00588
3957	2.93176
3958	3.06953
3958	3.09778
3959	3.00507
3959	3.01716
3960	3.25649
3960	2.98171
3961	3.30000
3961	2.59972
4014	2.96640
4014	2.88905
4015	2.31768
4015	2.30882
4015	2.63839
4016	2.55943
4016	2.63114
4016	2.46673
4017	2.67867
4017	2.41517
4017	2.47806
4018	2.51512
4018	2.41194
4018	2.67303
4019	2.81005
4019	2.79877
4020	2.38374
4020	2.62469
4020	2.83744
4021	2.79877
4021	2.84791
4021	2.62228
4022	2.81649
4022	2.42645
4023	2.82536
4023	2.71901
4023	2.84066
4024	3.27341
4024	3.29839
4024	3.05664
4025	3.06953
4025	3.02360
4026	3.05341
4026	3.21460
4026	3.30000
4027	3.02602
4027	3.05261
4028	2.67626
4028	2.95512
4028	2.85114
4029	2.64967
4029	3.19929
4030	2.83744
4030	2.71337
4030	2.53687
4031	2.53526
4031	2.45464
4032	2.63114
4032	2.40228
4032	2.71659
4033	2.51431
4033	2.55138
4034	2.64806
4034	2.44417
4035	2.47967
4035	2.57232
4035	2.32654
4036	2.79635
4036	2.50867
4037	2.42000
4037	2.34346
4038	2.31204
4038	2.60777
4038	2.66498
4039	2.86322
4039	3.07114
4040	2.82777
4040	2.98574
4041	3.03891
4041	3.00185
4042	3.01716
4042	3.01555
4042	3.00024
4043	3.20735
4043	2.78829
4044	3.28791
4044	3.03085
4045	2.73834
4051	2.36360
4052	2.61422
4052	2.76251
4053	2.67867
4053	2.34668
4054	2.66417
4054	2.78668
4055	2.91886
4055	3.23232
4056	2.91000
4056	3.14773
4057	3.00024
4057	3.00266
4058	3.09370
4058	3.05261
4059	3.08483
4059	3.02360
4060	3.30000
4061	3.17673
4061	2.71095
