Tiempo_ms	Voltaje_V
176	1.18137
176	1.44654
177	1.20957
177	1.42071
178	1.00649
178	1.32242
179	1.18460
179	0.90739
179	0.65758
180	0.55199
180	1.21843
181	0.87758
181	0.65919
181	0.61483
182	0.77279
182	0.98957
183	0.61805
183	0.61161
184	0.89611
184	0.90498
185	0.61725
185	0.55763
185	0.66161
186	0.80744
188	0.83085
188	1.13464
188	1.01294
189	0.95734
190	1.36512
190	1.25232
190	1.15962
191	1.32322
191	1.24991
192	1.33692
192	1.05569
193	1.28536
193	1.04763
194	1.37317
194	1.25957
194	0.77682
195	1.07905
195	1.06697
196	1.17976
196	1.13384
197	0.93156
197	0.64389
198	0.53749
198	0.56730
199	0.82683
199	0.61241
200	0.81066
200	0.75829
200	0.62052
201	0.61972
201	0.61322
202	0.80824
202	0.65355
203	0.71962
203	1.13706
204	0.84858
204	0.76474
205	1.12659
205	0.71237
206	0.94445
206	0.86389
207	1.14512
207	1.32886
208	1.06616
208	1.07905
209	1.09355
209	1.38445
210	1.40218
210	1.56739
211	0.99602
211	0.95332
212	1.02663
212	0.88161
213	1.09355
213	0.85664
214	0.69706
214	0.72284
236	1.20957
237	0.83327
237	0.66242
237	1.19104
238	0.78810
238	0.74540
238	1.22327
239	0.88483
239	0.97910
240	1.17815
240	1.10886
241	1.29261
241	1.20071
242	1.20554
242	1.10161
243	1.31194
243	1.24749
243	1.09194
244	1.38848
244	1.38526
244	0.71398
245	0.89047
245	1.11934
246	1.08791
246	0.87919
247	1.18943
247	0.94445
248	0.62374
248	0.65597
249	0.79938
249	0.82521
250	0.94123
250	0.73493
251	0.70431
251	0.70915
251	0.70512
252	0.54957
252	0.97265
253	0.68981
253	0.92109
254	0.98715
254	0.85502
255	0.61000
255	1.13062
256	1.15237
256	1.29986
257	1.03635
257	1.02099
258	1.03796
258	1.06697
259	1.03313
259	1.04199
260	1.38284
260	1.48199
261	1.30953
262	0.86711
262	1.21279
262	1.03313
263	0.84858
264	0.75104
264	0.78891
264	0.85744
265	0.92512
266	0.78569
267	0.80502
267	0.73654
268	0.73976
268	0.79052
269	0.76232
270	0.78166
271	0.75024
271	0.68981
272	0.64469
272	0.82602
273	0.76554
273	1.27327
274	1.28536
274	1.12417
275	1.24104
275	1.17896
276	1.17332
276	1.26683
277	1.21843
277	1.30550
278	1.37720
278	1.29744
278	1.30550
279	0.99279
279	0.92915
280	1.00407
280	0.85905
281	1.06213
281	0.76232
282	0.53668
282	0.76393
283	0.64469
283	0.74137
284	0.90981
284	0.54796
285	1.03796
294	1.22327
294	0.78971
295	1.22569
295	0.96943
296	1.21038
296	1.31597
296	0.72848
297	0.91545
297	0.63744
297	0.72768
298	0.72929
298	0.67934
298	0.75668
299	0.78327
299	0.58583
300	0.56407
300	0.63583
301	0.78488
301	0.71720
301	0.61000
302	0.76232
302	0.70834
302	0.69545
303	0.55279
303	0.49237
304	0.85744
304	0.83891
304	1.03066
305	1.47796
305	0.77441
306	1.08630
306	1.02422
307	1.18540
307	1.05730
307	1.45379
308	0.97990
308	1.22569
309	1.18540
309	1.19104
310	1.08147
310	1.60929
310	1.16526
311	1.27085
311	0.97829
312	0.94123
312	0.74701
313	0.69062
313	1.19024
314	0.99279
314	0.80180
314	0.49962
315	0.86308
315	0.68417
316	0.75507
316	0.55441
316	0.78649
317	0.78891
317	0.69545
318	0.82275
318	0.82924
319	0.71559
319	0.88967
320	0.95412
320	0.59147
320	0.83327
321	0.81147
321	0.82275
322	0.93479
322	0.91867
323	1.15801
323	1.10645
324	0.93398
330	1.29422
330	1.04602
331	1.11611
331	1.01133
332	0.82602
332	0.67128
333	0.51654
333	0.79777
334	0.78891
334	0.83972
335	0.83569
335	0.59872
336	0.78649
337	0.83730
337	0.97104
338	0.59066
338	1.02583
339	0.97507
339	1.02663
340	1.31275
340	1.52630
341	1.23213
341	1.05327
342	1.56900
343	1.00649
343	1.21118
344	1.15237
344	0.94848
358	1.21682
359	0.90981
359	1.17896
359	1.28133
360	1.19668
360	1.21038
361	1.10081
361	1.03796
361	1.02905
362	1.05327
362	1.04844
362	0.78891
363	0.90256
363	0.60033
364	0.77118
364	0.90820
364	0.80905
365	0.68739
365	0.84616
366	0.69464
366	0.66483
366	0.58502
367	0.73654
367	0.73251
368	0.80341
368	0.71156
369	0.95251
369	0.90981
369	0.77843
370	1.24668
370	0.92028
371	0.98554
371	1.18701
372	0.95009
372	0.81147
372	0.85422
373	1.09114
373	1.13223
374	1.22730
374	1.39332
375	1.24829
375	0.97024
376	1.28616
376	1.26441
377	1.67863
377	1.47796
378	0.91626
378	0.78649
378	0.99360
379	0.93317
379	0.87919
380	0.98715
380	0.87919
381	1.01616
381	0.93237
381	0.87114
382	0.53668
382	1.08953
383	0.56891
383	0.68095
384	0.67289
385	0.60597
386	0.58099
386	0.96862
387	0.88081
387	0.78971
388	0.85825
388	0.89128
389	0.73251
389	1.09517
390	1.42474
391	1.25152
391	1.12659
392	1.04844
392	1.21038
393	1.18218
393	1.38204
394	1.35223
394	1.24749
395	0.93076
395	0.62213
397	0.56327
398	0.83972
398	0.79535
399	0.94123
399	0.70673
400	0.78891
400	0.92592
401	0.74137
401	0.61403
402	0.66645
402	0.84616
403	0.56166
403	1.03555
404	0.82275
404	0.90095
405	0.90175
405	1.04763
406	1.25957
406	0.88483
427	1.10081
428	1.27730
428	0.94768
428	1.01213
429	1.13545
429	0.85986
429	1.10564
430	1.09517
430	0.84777
431	0.74298
431	0.99279
431	1.03313
432	0.54313
432	0.84777
432	0.54877
433	0.60597
433	0.86550
433	0.68578
434	0.85502
434	0.69384
435	0.68981
435	0.70834
435	0.74379
436	0.69706
436	1.01052
437	0.79052
437	1.06294
437	0.72043
438	1.07422
438	0.91948
439	0.72848
439	0.85341
439	1.37720
440	1.06777
440	1.36753
441	1.03796
441	1.19426
441	1.13706
442	1.37559
442	1.28858
443	1.13223
443	1.07825
443	1.07583
444	1.12900
444	1.08550
445	1.17976
445	1.66171
446	1.07261
446	0.90175
446	0.98393
447	1.10161
447	0.84213
448	0.96137
448	0.98152
448	0.74540
449	0.62777
450	0.56649
450	0.79535
451	0.75668
451	0.69867
452	0.59711
452	0.82355
453	0.56891
453	0.65517
454	1.14915
454	0.97829
455	1.00488
455	0.63100
456	0.95654
456	0.67289
457	1.15479
457	1.12175
458	1.24346
458	1.09275
459	1.29825
459	1.16043
460	1.49085
460	1.49649
461	1.00810
461	1.16607
462	0.88806
462	1.16365
463	1.03957
463	1.32403
464	0.98635
464	1.11047
465	0.82924
465	0.76635
465	0.71962
466	0.86228
466	0.70109
467	0.76796
467	0.73332
468	0.78569
468	0.93559
469	0.70753
470	0.62616
470	0.86066
470	1.47716
471	0.87275
478	1.34175
479	0.89934
479	0.95573
480	0.74943
480	0.89934
480	0.79052
481	0.69062
481	0.69464
481	0.51493
482	0.67611
482	0.69626
483	0.92592
483	1.07986
483	0.64389
484	0.90256
484	0.72284
485	0.65517
485	0.64872
486	0.49881
486	0.52218
487	0.89370
487	0.59630
488	0.88483
488	0.60436
489	0.97668
489	0.91384
490	0.97185
490	1.08066
490	1.27972
491	1.26683
491	1.31194
492	1.34900
492	1.23213
493	1.47474
493	1.31275
493	1.16445
494	1.26199
495	1.05005
495	0.57133
496	0.92190
496	1.12256
496	0.84697
497	0.68820
498	1.02422
498	0.67128
498	0.67128
499	0.71398
499	0.78085
500	0.82683
500	0.64953
501	0.74379
501	0.83730
502	0.63825
503	0.68739
503	1.01374
503	1.01213
504	0.73815
505	0.88564
505	1.04119
505	0.97588
506	1.02019
506	0.94768
507	1.37640
507	1.13142
508	1.50697
508	1.24668
509	1.38929
509	1.29261
510	1.25393
510	1.33128
511	1.02663
511	1.05649
512	1.24346
512	1.05085
513	0.83327
513	0.74862
514	0.99279
514	0.90256
515	0.68014
516	0.72768
516	0.72848
516	0.71156
517	0.60677
518	0.62616
518	0.75588
519	0.78085
520	0.78810
520	0.75265
521	0.85019
521	0.82355
522	0.65919
522	0.80986
523	1.10564
523	1.08066
524	0.96943
524	1.05085
525	1.08066
525	1.02260
526	1.07986
526	1.42313
538	0.90417
539	1.25877
539	1.12900
540	1.15640
540	1.12739
540	1.31033
541	1.27247
542	1.18379
543	1.20796
544	1.25716
544	1.62701
544	1.45138
545	1.03877
545	0.98474
546	0.98393
546	0.69545
546	0.74540
547	0.95009
547	0.92431
547	0.85341
548	0.53104
548	0.98715
549	0.73171
549	0.50284
550	0.59469
551	0.69867
551	0.56327
552	0.95332
552	0.86469
552	0.95251
553	0.59952
553	0.71237
554	0.77441
554	0.85180
555	1.09919
555	0.64872
556	1.29744
556	1.02099
556	1.09033
557	1.35706
558	0.98715
558	1.15559
559	1.34820
560	1.09275
560	1.26119
561	1.13867
561	1.48602
562	0.98715
562	0.53104
563	0.82602
563	1.09436
564	1.21360
564	0.74782
565	0.70915
566	0.75426
566	0.52862
567	0.87355
568	0.87033
568	0.95896
569	0.56810
569	0.69948
570	1.03066
570	1.18137
570	0.77038
571	0.95734
571	0.94204
572	0.70915
572	0.90981
573	1.20152
573	0.94284
574	1.25232
574	1.23455
575	1.05972
576	1.11370
576	1.00971
576	1.15640
577	1.39332
577	1.21924
578	0.77360
579	0.77038
580	1.17573
580	1.21038
581	0.98715
581	0.79374
582	0.81550
583	0.65033
584	0.62697
585	0.51976
585	0.93317
586	0.97104
586	0.53024
588	0.71720
588	0.80019
588	1.06536
589	1.07180
589	0.78971
590	0.97990
590	1.19346
592	1.15640
592	1.18298
610	1.24668
610	1.29825
611	1.11531
612	1.15559
613	1.06536
613	0.97668
613	0.99763
614	0.84294
614	0.95573
615	0.69706
615	1.02824
615	0.77038
616	0.65355
616	0.63261
617	0.98957
618	0.78810
618	0.92512
618	0.82602
619	0.83972
619	0.81066
619	0.79696
620	0.94445
620	0.98635
620	0.75910
621	0.86872
622	1.03152
622	0.71479
622	1.02824
623	1.20715
624	1.48763
624	1.22810
625	1.18379
626	1.40782
627	1.56175
627	1.38848
628	1.25232
628	1.07905
629	1.16445
629	0.91142
630	0.89611
630	1.14673
631	1.27891
632	0.56891
632	0.74298
632	1.10967
634	0.62616
634	0.56246
634	0.61080
636	0.66645
636	0.87919
636	0.77763
637	0.87517
638	1.16445
639	0.87355
639	1.35303
640	0.82355
640	1.26602
640	1.17171
642	1.27005
643	1.40460
643	1.18460
644	1.37559
644	1.03152
645	0.91062
645	1.05327
646	1.25877
646	1.16445
647	1.06858
647	0.88806
648	0.66483
648	0.90095
649	0.70834
649	0.61891
650	0.67370
651	0.73896
653	0.66161
654	0.69062
654	0.86791
655	1.29100
655	0.95251
656	1.14028
658	1.21279
659	1.06455
660	1.31275
661	0.76957
663	1.15076
663	1.04521
664	1.27005
664	0.67047
664	0.71076
665	0.78649
665	0.68175
666	0.59791
666	0.58824
667	0.84455
667	0.75668
674	0.98796
674	1.46266
675	1.28374
675	1.16123
698	0.86066
699	0.95734
699	0.54071
700	0.65517
700	0.70351
700	0.85744
701	0.61483
701	0.55118
701	0.61725
702	0.77521
702	0.64711
703	0.80502
703	0.94123
703	0.55441
704	1.05891
704	1.02260
704	0.85100
705	1.00569
705	1.17493
706	1.17815
706	1.20393
706	1.32161
707	1.18460
707	1.31839
707	1.30872
708	1.12498
708	1.04602
709	1.02099
709	1.19749
709	1.27085
710	1.40701
710	1.84782
711	1.04280
711	1.38445
711	1.10564
712	1.36109
712	1.09436
713	1.17493
713	1.10000
713	1.21118
714	0.57052
714	0.96460
715	0.73332
715	0.93801
715	0.82436
716	0.79455
716	0.88886
717	0.80099
717	0.73251
717	0.70995
718	0.49801
718	0.70673
719	0.63422
719	1.11289
720	0.94768
720	1.22166
721	1.14351
721	0.70592
722	0.88967
722	0.90820
722	0.89450
723	1.13062
723	1.05488
724	0.99118
724	1.37559
725	1.01938
725	1.30550
725	1.18057
726	1.09275
726	1.30953
727	1.26763
727	1.14512
728	1.23863
728	0.82924
729	1.54645
729	0.88886
729	1.04924
730	0.78166
730	0.96540
731	0.99682
731	1.00730
732	0.64872
732	0.80099
733	0.65919
733	0.50607
734	0.79294
734	0.68578
735	0.64389
735	0.92834
736	0.89289
736	0.79777
736	1.00971
737	0.95493
737	0.66403
738	0.81227
738	0.67531
739	0.81711
739	1.17976
740	1.19507
740	1.42474
751	0.65839
751	0.56569
752	0.75749
752	0.75588
752	0.52621
753	0.63100
753	0.75024
754	0.87758
754	1.19104
754	0.89128
755	0.94365
755	0.80180
755	0.94687
756	0.89128
756	0.77441
756	1.21521
757	1.37398
757	1.19588
758	1.02663
758	1.14431
758	1.04441
759	1.12256
759	1.28697
760	1.05488
760	1.18057
760	1.32242
761	1.26119
761	0.56085
762	1.29261
762	1.04763
762	0.90256
763	1.03957
763	0.83810
763	1.17251
764	1.11289
764	0.83166
765	0.68578
765	0.55441
765	0.95009
766	0.47223
766	0.69223
767	0.73412
767	0.68820
767	0.72043
768	0.78407
768	0.88081
769	0.53829
769	0.82436
770	0.97024
770	0.70753
770	0.76313
771	1.00891
771	0.62133
772	0.89289
772	1.15237
773	1.45138
773	0.95251
774	1.13545
774	1.33934
775	1.23133
775	1.40460
775	1.18862
776	1.24427
776	1.40621
777	1.19185
777	1.01052
778	1.31355
779	1.12336
779	1.34981
780	0.92834
780	0.76152
781	0.76393
781	0.93237
782	0.86550
782	0.71801
783	0.62858
784	0.61000
784	0.53426
785	0.63905
785	0.51573
786	0.87033
786	1.18540
787	0.63986
787	0.49237
788	0.70753
788	0.74218
789	1.08550
789	1.04763
790	1.27327
790	1.40298
791	1.30953
791	0.99843
792	1.07744
792	0.99279
793	1.18137
793	1.15640
794	1.45299
794	1.17493
795	0.91384
795	0.94929
811	1.09033
811	1.16848
811	1.06536
812	0.97265
812	1.13062
812	0.96621
813	0.86953
813	1.11692
813	0.91062
814	0.61403
814	0.67450
815	0.55763
815	0.76152
815	0.61725
816	0.55279
816	0.57294
817	0.65597
817	0.81630
818	0.63261
818	0.64953
818	0.88081
819	1.07664
819	0.58663
820	0.60516
820	0.74218
821	0.99118
821	0.69223
821	0.91867
822	0.88645
822	1.19104
823	0.85986
823	0.95896
823	1.03313
824	1.37559
824	1.09919
824	1.09597
825	1.22649
825	1.03555
826	1.24024
826	1.31839
826	1.49488
827	1.17493
827	1.15881
828	1.34578
829	1.39332
829	1.26280
830	0.96540
830	1.05327
831	0.85986
831	0.88645
832	0.58099
832	0.89289
832	0.82521
833	0.56971
834	0.88886
834	0.73976
835	0.65517
835	0.91867
835	0.90578
836	1.05810
836	0.66322
837	1.07825
838	1.07744
838	0.61891
838	0.97990
839	1.26199
839	1.09678
840	0.92673
840	1.22649
841	1.20796
841	1.12659
841	0.99441
842	1.14753
842	1.39734
843	1.24588
844	1.58028
844	1.29502
845	0.89934
846	0.84536
846	0.72687
847	1.01294
847	1.01052
848	0.85100
848	0.86469
849	0.83408
849	1.05247
850	0.63744
850	0.94284
851	0.89772
851	0.61644
852	0.59711
852	1.07986
853	0.92512
853	0.71479
854	0.86711
854	1.20152
855	0.78891
855	0.75426
856	0.86550
856	1.22810
925	1.27166
926	1.16768
926	1.44896
927	1.39654
928	1.17734
928	1.02341
928	1.61090
929	1.00730
929	0.59711
930	0.90900
930	0.55199
930	0.81952
931	1.01616
931	0.74782
931	0.75104
932	0.79052
932	0.88967
933	0.89209
933	0.61644
934	0.95734
934	0.61805
934	0.57133
935	0.50607
935	0.60033
935	0.77602
936	0.78327
936	0.95493
937	0.93237
937	0.87114
938	0.79696
938	0.71881
939	1.04360
939	0.77763
939	1.22569
940	1.05488
940	1.26199
941	1.09275
941	1.40782
941	1.09678
942	1.19829
942	1.26521
943	1.21279
943	1.17573
943	0.93881
944	1.20554
944	1.25071
945	0.85583
946	1.31033
946	0.97185
947	1.21441
947	0.74137
947	0.91062
948	1.17332
948	0.73493
949	0.82436
949	0.82763
950	0.75910
950	0.77763
951	0.74943
951	0.70834
951	0.80502
952	0.65275
953	0.71962
953	0.70028
954	1.33853
955	0.93559
955	1.26280
956	0.79455
957	1.27327
957	1.30550
957	1.09919
958	1.20232
958	1.23782
959	1.07422
959	1.48602
960	1.02019
960	1.31033
961	1.35223
961	1.22569
962	1.07744
962	1.06938
963	0.90336
963	0.73896
964	0.91867
964	0.69867
965	0.83810
965	0.57696
965	0.77843
966	0.95332
966	0.94043
967	0.78407
967	0.72687
968	0.51573
968	0.65839
969	0.90336
970	0.60436
970	0.88967
971	1.17493
971	1.04441
972	0.77360
980	0.99763
980	0.89853
981	0.57535
981	1.14592
981	0.82355
982	0.68095
982	0.59791
982	0.60355
983	0.87517
984	0.50123
985	0.60355
986	0.71479
986	0.60597
986	1.03066
987	1.01133
987	1.09033
987	1.00005
988	0.89289
988	0.69464
989	0.73009
989	0.98957
989	0.96460
990	1.27891
990	1.04441
990	0.96701
991	1.15237
991	1.45057
992	1.24104
992	1.24266
993	1.19024
994	1.38284
994	1.54322
995	0.99843
995	1.17412
996	0.97024
996	0.75829
996	0.73090
997	0.96621
998	0.91787
998	0.99843
998	0.92028
999	1.00730
999	0.95332
1000	0.51251
1001	0.82521
1001	0.87355
1002	0.70431
1002	0.56327
1002	0.55682
1004	0.68578
1004	0.69706
1004	0.73734
1005	0.69706
1006	1.01616
1006	1.40782
1006	0.95654
1007	1.35142
1008	1.04360
1008	1.22569
1009	1.32403
1009	1.14109
1010	1.49408
1010	1.55128
1011	1.02341
1012	0.70753
1012	1.24507
1012	1.11934
1013	1.24668
1013	1.03152
1014	0.87033
1014	0.80744
1015	0.84133
1015	0.75668
1016	0.78891
1016	0.56810
1017	0.58260
1018	0.61725
1018	0.80986
1019	0.92592
1019	0.81388
1020	1.00407
1021	0.78005
1021	1.05810
1022	0.89611
1022	1.12900
1023	1.12014
1023	1.35545
1024	1.19668
1025	1.11772
1025	1.21682
1026	1.12336
1026	1.47877
1027	1.57384
1028	1.12900
1029	1.06455
1029	0.62938
1030	1.15881
1031	0.68578
1031	0.60355
1032	0.53829
1045	1.16445
1046	1.10322
1046	1.16848
1046	0.95412
1047	1.16204
1047	1.05005
1047	1.24991
1048	0.80583
1048	0.71962
1049	0.96137
1049	0.62374
1049	0.73009
1050	0.71640
1051	0.73251
1051	0.71881
1052	0.69142
1052	0.91142
1053	1.26683
1053	1.13545
1054	0.95896
1054	0.86953
1054	1.06858
1055	0.84938
1055	0.69384
1055	1.04119
1056	1.40460
1056	1.02986
1057	1.38687
1058	0.95332
1058	1.20796
1058	1.13545
1059	1.31114
1060	1.33370
1061	1.12981
1061	1.07180
1062	1.11450
1062	1.20393
1063	1.13787
1063	1.27408
1064	0.52701
1065	0.70109
1066	0.87597
1067	0.83972
1073	0.90256
1073	1.06536
1074	1.15317
1074	1.29986
1074	1.06536
1075	1.34498
1076	1.07744
1077	1.09919
1077	1.45702
1078	0.81550
1078	1.02744
1079	1.08147
1079	0.84294
1080	1.03635
1080	0.85664
1081	0.50768
1082	0.53990
1083	0.76152
1084	0.67209
1085	0.85825
1086	0.79535
1086	0.77118
1087	0.78085
1087	0.74943
1088	0.73412
1088	0.84455
1088	0.84858
1089	1.07664
1089	1.15076
1090	1.12659
1090	1.33853
1091	1.40621
1092	1.07422
1092	1.19024
1093	1.24104
1093	0.99763
1094	1.04119
1094	1.35062
1095	1.32322
1096	0.68498
1097	0.92995
1097	0.60114
1099	0.88242
1099	0.86469
1100	0.80422
1101	0.71801
1101	0.65517
1102	0.70431
1102	0.89531
1103	1.01052
1104	0.79938
1104	1.04763
1105	1.00488
1105	1.08066
1106	1.15156
1106	1.03635
1107	1.08630
1125	1.22488
1125	1.06536
1125	1.02905
1126	1.41829
1127	1.15881
1127	1.19749
1128	1.17332
1128	0.74701
1128	1.15801
1129	1.14592
1129	1.28858
1129	1.17009
1130	0.92028
1130	0.68498
1131	0.64066
1132	0.67047
1132	0.78971
1133	0.96218
1133	0.54796
1134	0.56407
1134	0.60275
1135	0.55038
1137	1.24829
1137	0.99441
1137	1.31275
1138	0.61644
1138	0.76232
1139	0.68820
1139	1.00891
1140	1.02663
1140	1.02502
1141	1.14592
1141	1.40701
1141	1.09355
1142	0.93076
1142	1.36431
1143	1.38445
1144	1.35787
1144	1.17251
1145	1.29180
1145	1.16768
1145	1.00166
1146	0.99441
1146	0.96460
1147	0.65114
1147	0.97426
1148	0.52057
1149	0.77118
1150	0.52862
1150	0.84052
1151	0.68981
1152	0.79616
1153	0.63341
1154	0.91142
1154	0.79696
1155	0.77038
1155	0.90336
1156	1.26280
1156	0.89772
1157	1.32886
1157	1.17251
1158	1.25313
1159	1.15317
1160	1.16929
1160	1.17090
1161	1.47635
1162	1.27810
1163	1.22891
1164	1.07905
1164	0.80180
1165	0.69142
1166	0.68578
1166	0.56649
1166	0.67047
1167	0.86147
1167	0.72687
1168	0.84052
1169	0.50365
1170	1.04521
1171	1.03957
1171	0.92109
1172	1.07261
1172	1.00488
1173	1.26280
1173	1.28536
1174	0.97668
1174	1.17896
1175	1.08147
1175	1.03313
1176	1.37559
1176	1.39573
1177	1.09758
1177	1.04521
1178	0.92915
1178	1.39734
1179	0.67450
1179	0.76313
1180	0.77521
1180	0.72768
1181	0.81872
1206	1.06213
1207	1.27408
1208	1.19829
1208	1.21441
1209	1.19588
1209	1.33853
1210	1.49408
1210	1.41346
1211	1.05569
1212	1.26521
1212	1.15559
1213	0.66081
1214	0.54796
1214	1.20796
1214	0.99682
1215	0.76474
1215	0.78810
1216	0.78488
1216	0.63341
1217	0.64469
1218	1.02583
1218	0.56246
1218	0.85261
1219	0.80180
1220	0.67047
1220	0.68014
1221	0.71801
1221	0.93317
1221	1.31114
1222	0.87597
1223	1.04441
1223	1.15317
1224	1.32081
1225	1.21199
1226	1.02905
1226	1.31678
1228	1.18460
1228	0.89450
1228	1.07583
1229	1.08066
1229	0.88564
1230	1.19104
1230	1.15962
1230	1.12578
1231	1.20313
1231	0.61241
1232	0.77602
1232	0.77521
1233	0.81711
1233	0.84777
1234	0.75185
1235	0.60114
1236	0.79294
1236	0.74218
1237	0.68820
1237	0.90175
1238	0.79696
1238	0.86228
1239	0.85261
1240	0.78649
1240	1.33047
1242	1.12659
1242	1.04683
1242	1.13223
1243	1.47877
1244	1.19829
1244	1.15156
1245	1.09355
1245	1.54645
1246	1.14995
1246	0.95896
1246	1.14109
1247	0.71640
1248	0.63019
1248	1.04441
1249	0.74218
1249	0.77924
1250	0.88000
1250	0.97024
1251	0.75910
1251	0.75265
1252	0.60436
1252	0.75426
1253	0.69787
1254	0.72284
1254	0.61241
1255	1.24991
1255	1.09597
1256	1.05891
1256	1.31275
1257	1.30066
1260	1.38043
1260	1.27085
1261	1.18782
1261	1.21763
1262	1.01455
1262	1.22891
1263	1.04441
1263	1.19668
1264	0.95573
1276	1.29180
1276	1.10081
1277	1.39896
1277	1.46910
1277	1.40218
1278	0.87678
1278	1.24910
1278	1.35626
1279	0.67450
1279	0.99441
1279	0.85261
1280	0.49640
1280	1.09678
1281	0.54313
1281	0.80663
1281	0.75185
1282	0.90981
1282	0.50284
1282	0.63019
1283	0.91464
1283	0.69062
1284	0.92592
1284	0.55199
1284	0.78730
1285	0.87678
1285	0.60758
1285	0.70270
1286	0.52379
1286	0.77521
1287	0.81952
1287	0.80986
1287	1.05327
1288	0.91948
1288	0.90981
1289	0.78810
1289	1.19507
1289	1.09919
1290	1.03232
