Tiempo_ms	Voltaje_V
194	1.45138
194	1.38204
195	2.02190
195	1.66171
196	1.74630
196	1.66654
197	1.74389
197	1.64313
198	2.18147
198	2.03237
199	1.95341
199	2.27176
199	2.04526
200	1.95744
200	1.97355
201	2.13796
201	2.36360
202	2.04607
202	1.79062
203	2.25156
203	1.49569
204	1.46104
204	1.40943
205	1.66976
205	1.66896
206	1.63910
206	1.64554
207	1.74469
207	1.35142
208	1.51502
208	1.35545
209	1.41588
209	1.60929
225	1.38284
226	1.49085
226	1.54322
227	1.58270
227	1.62379
227	1.77934
228	1.95100
228	1.82687
229	1.97597
229	2.01706
229	1.93649
230	1.99450
230	1.82445
231	2.05090
231	2.06304
231	1.76806
232	2.05090
232	2.39341
232	1.87607
233	1.88251
233	1.96630
234	2.02512
234	2.03559
235	2.27014
235	2.14924
235	1.95180
236	1.68749
236	2.05332
237	2.15247
237	2.01787
238	1.75678
238	1.57223
239	1.90346
239	1.81317
240	1.74147
240	1.54483
241	1.72294
241	1.48119
242	1.41749
243	1.62621
244	1.50777
244	1.65929
245	1.76081
245	1.48119
246	1.54725
246	1.58351
247	1.59156
247	2.20322
248	2.05493
248	1.93972
248	2.12346
249	1.82526
249	2.18389
250	1.91877
250	1.75033
251	2.20081
251	1.91232
251	2.36199
252	1.96953
252	1.79384
253	2.11782
253	1.87043
254	1.57545
254	1.80673
254	1.40782
255	1.79464
255	1.93327
256	1.86882
256	1.47716
257	1.74953
257	1.57384
258	1.40298
258	1.60365
259	1.55289
259	1.45218
259	1.69635
260	1.36270
260	1.74550
261	1.50052
261	1.77289
262	1.51100
262	1.83251
263	1.81720
263	1.83332
264	2.06787
264	1.77128
265	1.83734
265	2.18791
266	2.07431
266	2.02592
266	1.92199
267	1.87365
267	2.04284
268	2.22578
268	2.04284
269	2.27578
269	1.92441
270	1.76161
270	2.03640
271	2.03962
294	1.57948
294	1.58270
295	1.58592
295	1.55531
295	1.49972
296	2.05090
296	1.71247
297	2.05090
297	1.84057
297	1.70683
298	2.08721
298	2.17664
298	2.02351
299	2.00981
299	2.00578
300	1.94777
300	1.89540
300	2.20725
301	1.83573
301	2.24753
302	2.20886
302	2.14360
302	1.80351
303	1.91232
303	2.03156
304	1.99047
304	1.55772
304	1.65848
305	1.76645
305	1.77289
306	1.75839
306	1.38768
307	1.73019
307	1.60848
307	1.70038
308	1.51422
308	1.53194
309	1.56014
309	1.66332
310	1.64635
310	1.79303
310	1.60929
311	1.57948
311	1.88654
312	1.83412
312	1.60365
313	1.69877
313	1.95502
313	1.63346
314	2.03237
314	1.72536
315	1.89057
315	2.00336
316	1.98806
316	2.16213
317	1.95422
317	2.34829
318	2.03720
318	2.15085
319	1.93408
319	1.88815
320	2.39422
320	2.15247
321	1.97517
321	1.64796
321	1.51100
322	1.68104
322	1.44574
323	1.46185
323	1.44246
324	1.48683
325	1.42152
325	1.45621
326	1.54403
327	1.40137
328	1.43682
328	1.35464
328	2.03801
329	1.43763
331	1.66735
331	2.02190
332	2.10412
333	2.17100
333	2.05412
334	2.00578
335	2.26204
336	1.74791
336	1.55853
337	1.82687
337	2.21128
338	1.93247
338	1.86076
339	1.62862
339	1.41749
340	1.36190
340	1.54886
340	1.67218
341	1.85507
341	1.56095
342	1.55047
352	2.10171
352	1.98403
353	1.57142
353	2.19597
353	1.74308
354	1.71730
354	1.86237
354	1.78578
355	1.55370
355	1.68588
355	1.93730
356	1.65526
356	1.65446
356	1.62218
357	1.68507
357	1.32242
358	1.69393
358	1.63990
358	1.61412
359	1.58351
359	1.39654
360	1.31355
360	1.81237
360	1.85915
361	1.36592
361	1.86076
361	1.90427
362	1.90104
362	1.44327
363	2.09768
363	1.67863
363	1.67057
364	1.80028
364	1.92441
365	1.94938
365	1.88090
365	2.08882
366	1.95341
366	1.98564
367	2.22417
367	2.12185
367	2.09848
368	2.56829
368	2.10171
369	2.25398
369	2.15730
369	2.14683
370	1.95583
370	1.81881
371	1.90668
371	1.69957
371	1.79948
372	1.74469
372	1.52308
373	1.65607
373	1.57223
374	1.49891
374	1.60445
375	1.56498
375	1.48038
375	1.58915
376	1.59720
376	1.60687
382	1.89379
383	1.88171
383	1.92280
384	2.13957
384	2.05090
385	1.85834
385	1.98081
386	1.94052
386	1.73744
387	1.36190
387	2.00498
388	1.88412
388	2.08157
389	1.61493
389	1.68346
390	1.46427
390	1.48119
391	1.26924
391	1.61976
392	1.55450
392	1.38445
393	1.83573
393	1.97758
394	2.01787
395	1.52872
395	1.88815
396	1.67621
396	1.49166
397	1.95986
397	1.65526
398	1.81881
398	2.13796
399	2.16052
399	1.92924
400	1.96711
400	1.94374
401	2.11138
415	2.11540
416	1.84218
416	2.17341
416	2.07593
417	2.00336
417	1.79464
417	2.05251
418	2.02915
418	2.27417
418	2.18711
419	2.23384
419	2.04848
420	1.96228
420	1.41024
420	1.72455
421	2.03479
421	1.88976
422	1.63588
422	1.85995
422	1.57384
423	1.37962
423	1.37156
424	1.49730
424	1.31436
424	1.39493
425	1.61493
425	1.57223
426	1.47071
426	1.67138
426	1.35384
427	1.44005
427	1.83815
428	1.32967
428	1.51261
428	1.88251
429	1.81156
429	1.81479
430	1.60848
430	1.86801
431	2.09204
431	1.66493
431	2.25398
432	2.07029
432	1.95825
433	1.98806
433	1.80915
433	1.87848
434	2.04929
434	2.08640
435	1.98725
435	2.13071
436	1.54967
436	1.97275
437	1.59398
437	1.68991
438	1.59479
438	1.94777
439	1.88332
439	1.74308
439	1.32806
440	1.72697
440	1.51986
441	1.75678
441	1.57062
442	1.56659
443	1.79626
443	1.84540
444	1.30228
444	1.67782
445	1.86559
445	1.58270
446	1.71972
446	1.72374
447	1.93810
447	1.94455
448	2.04848
449	2.11782
449	2.12991
450	1.89299
450	1.84862
451	2.07109
451	2.06787
452	2.22498
453	1.71810
453	1.76000
454	1.83090
456	1.55128
456	1.63185
457	1.71649
457	1.64152
458	1.64796
458	1.62621
459	1.62782
459	1.70602
460	1.57787
460	1.91957
461	1.56498
461	1.79464
462	1.86157
462	2.04123
483	1.83009
484	1.97517
484	1.83573
484	1.92119
485	1.87446
485	2.00336
485	2.10815
486	1.74308
486	2.04204
486	1.53436
487	1.99934
487	1.75436
488	2.11863
488	1.90588
488	1.99128
489	1.45782
489	1.62379
489	1.59076
490	1.60687
490	1.60365
491	1.59640
491	1.52389
491	1.51583
492	1.52630
492	1.61815
492	1.40057
493	1.58431
493	1.32564
494	1.95180
494	1.62621
494	1.78578
495	1.65123
495	1.94938
496	1.80190
496	2.01545
496	1.72455
497	1.98886
497	1.66815
498	2.05896
498	1.93005
499	2.03237
499	1.99853
499	1.85673
500	1.90668
500	2.17825
501	2.20403
501	2.13393
501	2.00498
502	2.13796
502	1.97114
503	2.12185
503	1.82607
504	1.48360
504	1.88171
504	1.90104
505	1.72697
505	1.41588
506	1.60123
506	1.34175
507	1.31355
507	1.46749
508	1.54967
508	1.34256
508	1.53597
509	1.39090
509	1.39654
510	2.07431
510	1.41265
511	1.61734
511	1.66654
512	1.71085
512	2.14844
513	1.51744
513	1.65848
514	1.66976
514	1.89379
514	1.95986
515	1.96147
516	2.07351
516	1.93488
517	1.92683
517	2.15085
518	1.96953
518	2.22981
519	2.12265
519	2.10735
520	1.86640
520	1.94858
521	1.98081
521	1.39896
522	1.85185
523	1.74791
523	1.73422
523	1.52711
524	1.64796
524	1.39332
525	1.91232
526	1.55047
526	1.42715
527	1.55531
535	1.85673
536	2.12507
536	1.79787
536	2.22900
537	1.67782
537	1.93327
537	1.49005
538	1.75597
538	1.59076
539	1.80592
539	2.02109
540	1.46104
540	1.52711
540	1.40540
541	1.49327
542	1.63829
542	1.45057
543	1.48683
543	1.44412
544	2.17341
544	1.49810
545	1.95261
545	1.68024
546	1.97678
547	2.02028
547	2.16616
548	2.08721
548	1.68991
549	2.20081
549	2.17583
550	1.93569
551	1.85426
551	2.10251
552	2.15972
552	2.01545
553	1.91716
553	2.04123
553	1.84379
554	1.95341
554	1.71085
555	1.81398
555	1.46266
556	1.64635
556	1.60284
557	1.51261
557	1.36673
557	1.70441
558	1.62621
558	1.72858
559	1.45379
559	1.55047
560	1.34578
560	1.71972
561	1.90346
561	1.63749
562	1.58995
562	1.49972
563	2.13313
563	1.72777
564	2.00578
564	1.74469
565	2.23948
565	2.00578
566	1.97355
566	1.83976
567	1.89460
567	2.08479
568	2.26284
568	1.91313
569	1.71488
569	1.85673
570	2.24109
570	1.91716
571	1.65848
571	1.91474
572	1.80753
572	1.64796
572	1.56175
573	1.61171
574	1.69635
574	1.70602
575	1.53194
575	1.72938
575	1.63024
576	1.60768
577	1.65285
577	1.80109
578	1.67460
578	2.18953
579	1.64554
580	1.44735
581	1.94697
581	2.06948
582	2.12991
582	2.02673
583	1.92763
584	2.15166
585	2.17180
586	1.74550
586	1.89782
599	1.85915
599	1.89782
600	2.01706
600	1.90185
600	2.11782
601	1.87687
601	2.39341
601	2.03962
602	2.15408
602	1.82848
603	2.11702
603	1.76564
603	1.96630
604	1.82204
604	2.35555
605	1.84218
605	1.96066
606	1.68185
606	1.53678
607	1.50455
608	1.53114
608	1.35384
609	1.49327
609	1.51502
610	1.40540
610	1.41265
611	1.77692
611	1.71810
612	1.63910
612	1.51180
613	1.44493
614	1.90588
614	1.75597
615	1.49891
615	1.84862
615	2.11782
616	1.99772
616	2.12749
617	2.31123
617	2.48773
618	2.06465
619	1.99450
620	2.12991
620	2.07995
621	1.66493
621	1.67863
622	1.86721
622	1.84057
622	1.56095
623	1.68588
623	1.49730
624	1.69635
624	1.57545
625	1.62701
625	1.46588
626	1.62298
627	1.74066
627	1.41507
628	1.79223
629	1.76161
629	1.69393
630	1.69555
630	1.60607
631	1.95261
631	1.87929
632	2.04123
632	2.07512
633	1.99692
634	2.05493
634	2.18147
634	2.00014
636	1.69232
636	2.33218
637	2.09607
638	1.86157
638	1.42877
639	1.58512
640	1.35545
640	1.39009
641	1.46507
642	1.67299
642	1.42796
643	1.50536
644	1.73341
645	1.91716
645	1.76806
646	1.94616
647	1.86962
648	2.14844
648	1.89299
649	1.93408
649	2.06384
650	1.98242
651	2.21692
652	2.16455
653	1.96630
653	2.09607
654	1.63507
655	1.65043
655	1.73744
673	1.65365
674	1.64071
675	1.58190
675	1.75275
675	1.52066
676	1.38687
677	1.47635
677	1.53114
678	1.97597
678	1.57706
679	1.67138
679	1.62701
680	1.80753
680	1.90266
680	1.82445
681	1.76000
681	1.66976
681	1.87768
682	2.27740
682	1.95502
683	1.90829
683	1.90991
684	2.14038
684	2.05171
685	2.05090
686	2.07834
687	1.54483
687	1.70360
688	1.87768
688	1.91796
691	1.50374
691	1.40782
692	1.55772
692	1.50133
692	1.43199
693	1.56739
693	1.55772
694	1.67943
694	1.76967
695	1.89138
695	1.61009
696	1.50777
696	1.56981
697	1.88896
697	1.89299
697	1.96308
698	2.03317
698	1.96228
699	2.00336
699	1.81801
700	1.97194
700	2.05573
700	1.95422
701	2.12668
701	2.01062
702	2.06545
702	2.02995
703	1.89218
703	2.01787
704	1.73261
704	1.63910
704	1.56498
705	1.67702
705	1.61815
706	1.37962
706	1.40701
707	1.42715
707	1.42152
708	1.44735
708	1.54967
708	1.34095
709	1.70521
709	1.56820
710	1.46668
710	1.94858
711	1.53678
711	1.92119
712	1.70119
712	1.71488
713	1.53194
713	1.71972
713	1.56336
714	1.85346
714	2.20806
715	2.26204
715	2.21370
722	1.70844
722	1.64877
723	1.55934
723	1.49005
724	1.51986
724	1.74791
725	1.65687
725	1.69635
726	1.59640
726	1.51986
727	1.43441
727	1.40057
728	1.88574
728	2.04043
752	2.00336
753	2.03479
753	1.91957
753	1.98322
754	1.66815
754	1.89943
754	1.81881
755	1.85346
755	2.13635
756	1.83009
756	1.55450
756	1.29744
757	1.36270
757	1.57303
758	1.65768
758	1.55853
758	1.37720
759	1.48360
759	1.70441
760	1.59559
760	1.81156
760	1.70280
761	1.50616
761	1.51905
761	1.55611
762	1.71569
762	1.48683
763	2.15247
763	1.88090
763	1.60043
764	1.74066
764	1.54161
765	1.96389
765	2.04607
765	1.97033
766	2.11218
766	2.10493
767	2.13796
767	1.90427
767	2.19517
768	1.98645
768	1.92360
769	2.19275
769	1.78739
769	1.79545
770	1.50616
770	1.97678
771	1.41426
771	1.72777
772	1.83009
772	1.31517
773	1.49810
773	1.32403
773	1.61171
774	1.39815
774	1.55531
775	1.44246
775	1.64715
776	1.63829
776	1.49005
776	1.73180
777	1.37317
777	1.84540
778	1.56336
778	1.56175
779	1.34659
779	1.57062
779	1.96066
780	1.59801
780	1.54322
781	2.27578
781	1.84701
782	2.06304
782	2.30882
783	2.12185
783	1.86962
783	1.98806
784	2.01223
784	1.98081
785	2.22095
785	2.39664
786	1.53758
786	1.90507
787	1.94133
787	1.87446
788	1.71488
788	2.02109
789	1.79464
789	1.84218
790	1.91796
790	1.53758
791	1.46991
791	1.73180
792	1.64071
792	1.33934
793	1.48280
793	1.67138
794	1.74066
794	1.55370
795	1.54322
805	2.10090
806	1.36673
806	1.65526
806	1.41990
807	1.64393
807	1.56498
807	1.65848
808	1.45863
808	1.55450
809	1.40782
809	1.56014
809	1.77128
810	1.99128
810	1.31114
810	1.44166
811	1.38204
811	1.41185
812	1.71408
812	1.65687
813	1.58915
813	1.72777
813	1.73664
814	1.67138
814	2.11299
815	1.78578
815	1.88976
816	2.35393
816	1.88574
816	1.87929
817	1.85265
817	2.11782
817	2.02673
818	2.07109
818	2.11621
819	2.01706
819	1.98242
820	1.88735
820	1.78820
821	1.52953
821	1.93005
821	1.89863
822	1.80109
822	1.54483
823	1.47152
823	1.64474
824	1.65526
824	1.48521
825	1.54725
825	1.77531
825	1.49569
826	1.49569
826	1.40540
827	1.68185
827	1.70924
828	2.23303
828	1.59962
829	2.02270
829	1.80190
829	1.68749
830	1.73261
830	1.68507
831	1.81881
831	1.90588
832	2.02592
832	1.80915
832	2.01223
833	1.92763
833	2.04929
834	1.94052
834	2.16536
835	2.27740
835	2.01142
836	2.07834
836	2.12346
837	1.85995
837	1.86882
838	1.75355
838	1.89863
839	1.73100
839	1.68104
839	1.77853
840	1.48038
840	1.68910
841	1.58270
841	1.73180
842	1.56820
842	1.49488
843	1.32403
843	1.82848
844	1.46991
844	1.96791
845	1.44246
845	1.49327
846	1.91877
846	1.92924
847	1.53517
847	1.75355
848	1.62701
848	1.93408
849	1.73744
864	2.22820
865	1.85104
865	2.07109
866	2.07915
866	2.10412
867	2.03479
867	2.08318
868	2.02190
868	2.14924
869	2.04607
869	1.93408
869	1.88815
870	1.91152
870	1.84701
870	1.47313
871	1.56175
871	1.91152
872	1.85507
872	1.49005
873	1.37640
873	1.40943
874	1.70441
874	1.49810
874	1.69232
875	1.61654
875	1.56256
876	1.50213
876	1.49891
877	1.62137
877	1.53033
878	1.38043
878	1.50294
879	1.76967
879	1.45621
879	1.65848
880	1.56417
880	1.75436
881	1.81156
881	2.04204
882	1.84137
882	2.03640
882	2.25317
883	2.12185
883	2.14844
884	2.06465
884	2.16213
885	2.08237
886	2.32574
886	2.05332
887	2.20645
887	2.06304
888	1.83654
888	1.61332
889	2.10412
889	1.69635
889	1.66654
890	1.72455
890	1.60768
891	1.37317
891	1.51261
891	1.63990
892	1.61251
892	1.39573
893	1.41588
894	1.44493
894	1.75597
895	1.74711
895	1.50616
896	1.92602
896	1.68024
896	1.60123
897	1.76322
897	1.56659
898	1.99289
898	1.98886
899	2.04043
899	2.10010
900	2.07754
900	1.87929
901	2.21934
901	2.21370
902	2.24592
903	1.65285
903	2.44175
904	1.80190
904	1.82204
904	1.76725
905	1.56175
905	1.82848
906	1.40782
906	1.87687
907	1.72455
907	1.44327
908	1.54403
908	1.58915
909	1.61976
909	1.45702
910	1.42877
911	1.61009
911	1.44896
933	1.74550
934	2.14280
935	2.23787
936	2.08801
937	1.80028
937	1.69716
937	1.49569
938	1.73019
938	1.59156
938	1.85754
939	2.01867
939	1.78739
939	1.83493
940	1.61734
940	1.73261
941	1.87526
941	1.80915
941	1.63185
942	1.38365
943	1.38687
943	1.54403
943	1.49730
944	1.50294
944	1.75678
945	2.20322
945	1.70360
945	1.56095
946	1.60687
946	1.41829
947	1.75114
947	1.71327
948	2.09123
948	1.87204
949	1.95422
949	2.17100
949	2.09446
950	2.05573
951	1.97758
951	2.10574
952	2.12024
953	1.66574
953	2.15810
954	1.83493
955	1.57706
955	1.63185
956	1.37317
956	1.85346
956	1.74791
957	1.72858
957	1.55128
958	1.38043
958	1.44896
959	1.54000
960	1.49972
960	1.49166
961	1.87446
961	1.46346
962	1.61976
962	1.91877
963	1.45138
963	1.64635
964	1.52308
964	1.76886
964	1.70441
965	2.21611
966	2.20886
966	1.96469
967	1.81720
967	1.88654
967	1.97678
968	1.81962
968	2.00256
969	2.22820
969	1.58431
970	1.69232
970	1.78175
971	1.52066
971	1.49891
972	1.89218
972	1.82768
973	1.53758
973	1.75033
973	1.51422
974	1.76403
974	1.62540
975	1.59317
976	1.39090
976	1.60365
977	1.43843
978	1.97758
978	1.98403
979	1.94697
979	1.78336
980	1.75839
980	1.66412
981	2.13796
981	1.76000
982	2.15085
982	2.01626
983	2.33621
992	1.51986
992	1.43118
993	1.60043
993	1.38365
994	2.04687
995	1.64635
995	1.90749
995	1.61493
996	1.48360
996	1.69877
996	1.92683
997	1.73744
997	1.86882
997	1.98081
998	1.82445
998	1.70521
999	1.84137
999	1.99047
999	1.69555
1000	2.21692
1000	2.00175
1000	1.86479
1001	2.28384
1002	2.08882
1002	2.15569
1003	2.21934
1004	2.10493
1004	1.91152
1004	2.19678
1005	1.94858
1006	1.40137
1006	1.79706
1007	1.55047
1007	1.89379
1007	1.55128
1008	1.70360
1008	1.46829
1009	1.58995
1009	1.63588
1010	1.57142
1010	1.31839
1011	1.31839
1011	1.77450
1011	1.79867
1012	1.82204
1012	1.57223
1013	1.60768
1013	1.49569
1013	1.82204
1014	1.89057
1014	2.03881
1015	1.88171
1015	1.86559
1016	2.24753
1016	2.09687
1017	2.25962
1018	1.93891
1018	2.09768
1019	2.29270
1020	2.00739
1020	1.85104
1021	1.76725
1021	1.55128
1021	1.72536
1022	1.85995
1022	1.44085
1023	1.79384
1024	1.60607
1024	1.76725
1025	1.48441
1026	1.60284
1026	1.58351
1027	1.44005
1027	1.71730
1028	1.63910
1028	1.57787
1028	1.37801
1030	1.82123
1030	1.65768
1031	1.95180
1031	1.62379
1031	1.94294
1032	2.11460
1033	2.06057
1034	2.14280
1035	1.94697
1035	2.01867
1036	2.35635
1036	2.10010
1037	1.70199
1037	1.47393
1039	2.24270
1040	1.40460
1041	1.49972
1041	1.50455
1042	1.71327
1042	1.76564
1043	1.71972
1043	1.48763
1044	1.38687
1113	1.85673
1114	1.65526
1114	1.98000
1114	2.20000
1115	2.04768
1116	1.90427
1116	2.13877
1117	2.04607
1117	1.84057
1124	1.41749
1124	1.61009
1124	1.53597
1125	1.46991
1125	1.40621
1126	1.51180
1127	1.79787
1127	1.56981
1127	1.42715
1128	1.83009
1128	1.82365
1129	1.79384
1129	1.34900
1130	2.03720
1130	1.90749
1131	1.86157
1131	1.96147
1132	2.28142
1133	2.17825
1133	2.08962
1134	2.12427
1135	2.23464
1136	1.66412
1137	1.54725
1137	2.19517
1137	1.88171
1138	2.02109
1138	1.55209
1139	2.00336
1139	1.70602
1140	1.74066
1140	1.72052
1141	1.71085
1141	1.68346
1142	1.73261
1142	1.46991
1143	1.43199
1143	1.57142
1143	1.75597
1144	1.48199
1145	1.68588
1145	1.85346
1146	1.73019
1146	1.67621
1147	1.60123
1147	1.64152
1147	1.61332
1148	1.91313
1148	2.02109
1149	2.22417
1149	1.90991
1150	2.08237
1150	1.90507
1151	2.04043
1151	1.78336
1152	2.02834
1152	1.97114
1153	1.66574
1153	1.81881
1154	1.92038
1154	1.44085
1155	1.93891
1155	2.01545
1156	2.06465
1156	1.81479
1157	1.60204
1157	1.54564
1158	1.57706
1159	1.67621
1159	1.56095
1160	1.56256
1160	1.48521
1161	1.95825
1161	1.35706
1163	1.47635
1163	1.68346
1164	1.77128
1164	1.47716
1165	1.99450
1165	2.00095
1165	2.17100
1166	1.98725
1166	1.87607
1167	2.03962
1167	2.00739
1168	2.36844
1169	2.20564
1170	1.69796
1171	1.87043
1171	1.61171
1172	1.80753
1192	1.32725
1194	1.50133
1194	1.82768
1194	1.62460
1195	1.43360
1196	1.71730
1196	1.88574
1196	1.56739
1197	1.50777
1197	1.63346
1197	1.79384
1198	2.10654
1199	1.71488
1199	2.07995
1200	1.94777
1200	2.10815
1200	1.86479
1201	1.88090
1201	2.01062
1202	2.09204
1202	2.40066
1203	2.02431
1203	1.99209
1203	1.79626
1204	1.85265
1204	1.92119
1205	2.03237
1205	1.98161
1205	1.80834
1206	1.73664
1206	1.86157
1207	1.48441
1208	1.64796
1208	1.39332
1208	1.51180
1209	1.31839
1209	1.61976
1210	1.76967
1210	1.36995
1210	1.58270
1211	1.58834
1212	1.47877
1213	1.88574
1213	1.65446
1214	1.59962
1214	1.90185
1215	1.71247
1215	2.23545
1216	2.02915
1217	1.89379
1217	1.97919
1217	2.11057
1219	2.01384
1219	2.05251
1220	1.65446
1220	1.76645
1220	2.10332
1222	1.61332
1222	1.88976
1223	1.51180
1223	1.90910
1224	1.68991
1224	1.45138
1225	1.51261
1225	1.44735
1226	1.30550
1226	1.55772
1226	1.59801
1227	1.51261
1227	1.79948
1228	1.51905
1228	1.57626
1229	1.72133
1230	2.09687
1231	1.74147
1232	2.06948
1232	1.72697
1233	2.02673
1233	1.99047
1234	1.86479
1234	2.03881
1235	1.88896
1235	1.58753
1236	1.91877
1237	1.67218
1237	1.76483
1238	1.91474
1238	1.67379
1239	1.80028
1240	1.54725
1240	1.60204
1241	1.41024
1241	1.55692
1242	1.38123
1242	1.47796
1243	1.43682
1243	1.45057
1244	1.59237
1245	1.58270
1246	1.72616
1254	1.98322
1254	1.73986
1255	2.17180
1255	1.42554
1257	1.51664
1258	1.66976
1258	1.49569
1259	1.61493
1259	1.41588
1259	1.37801
1260	1.87848
1261	1.53839
1262	1.52066
1262	2.04687
1262	1.63426
1263	1.66976
1263	1.63910
1264	1.72536
1264	1.81720
1264	1.84621
1265	1.98967
1268	2.00900
1268	2.09526
1268	1.99289
1269	2.23384
1269	2.23545
1270	1.78256
1270	1.84298
1270	2.10654
1271	1.57787
1271	1.64071
1272	1.68185
1272	1.56739
1272	1.84701
1273	1.57948
1273	1.50213
1274	1.46749
1274	1.44493
1274	1.62943
1275	1.65204
1275	1.36109
1276	1.68829
1276	1.58190
1276	1.60284
1277	1.58995
1277	1.49891
1278	1.68346
1278	1.78820
1278	1.68427
1279	1.44896
1279	1.96389
1280	1.55128
1280	2.01062
1280	2.00095
1281	1.88896
1281	1.86721
1282	1.84460
1282	2.33782
1283	1.99611
1283	1.94455
1283	2.11379
1284	1.99611
1284	2.04526
1285	1.77047
1285	2.03720
1286	1.99772
1286	1.85104
1287	2.01626
1287	1.93247
1287	1.83896
1288	1.95905
1288	1.82365
1289	2.09929
1289	1.74389
1290	1.64152
1290	1.71327
1291	1.48844
1291	1.74550
1292	1.40218
1292	1.53839
1293	1.70441
1293	1.58351
1294	1.54806
1294	1.51261
1294	1.66574
1295	1.59317
1295	1.66171
1296	1.56739
1296	1.65687
1297	2.09284
1297	1.74147
1298	2.05734
1298	2.17744
1299	2.02109
1299	2.00820
1300	1.93488
1300	1.90991
1301	2.05090
1301	2.12104
1302	2.11621
1314	2.07915
1315	1.75436
1315	2.03559
1316	1.83090
1316	2.19517
1316	2.15327
1317	2.04445
1317	2.09284
1317	2.25962
1318	1.62862
1318	1.97678
1319	1.97517
1319	2.20081
1319	2.14038
1320	1.95180
1320	1.94213
1320	2.00336
1321	1.91071
1321	2.17744
1321	1.71730
1322	1.83896
1322	1.95341
1323	1.78739
1323	1.85588
1323	1.53114
1324	1.33611
1324	1.82365
1324	1.67943
1325	1.52953
1325	1.58351
1326	1.55047
1326	1.71488
1326	1.59317
1327	1.39734
1327	1.50536
