Tiempo(s)	Voltaje(V)
0.085509	1.98645
0.086036	1.80753
0.086565	1.61412
0.087093	1.43279
0.087624	1.26521
0.088151	1.12175
0.088678	1.03555
0.089208	1.00246
0.089736	1.02824
0.090266	1.10403
0.090794	1.24185
0.091322	1.41024
0.091849	1.59801
0.092376	1.80592
0.092905	1.98242
0.093432	2.12588
0.093961	2.21692
0.094488	2.26607
0.095016	2.23867
0.095543	2.16374
0.096071	2.01948
0.096599	1.85834
0.097129	1.67138
0.097657	1.48199
0.098186	1.30469
0.098716	1.16445
0.099243	1.05730
0.099772	1.00407
0.100300	1.01213
0.100830	1.07422
0.101358	1.22488
0.101886	1.36512
0.102413	1.53678
0.102943	1.71891
0.103474	1.89460
0.104003	2.05654
0.104530	2.18228
0.105058	2.25237
0.105586	2.25720
0.106114	2.20967
0.106642	2.10090
0.107171	1.96308
0.107700	1.77450
0.108228	1.58190
0.108756	1.40460
0.109285	1.22891
0.109812	1.10000
0.110339	1.02744
0.110870	1.00005
0.111399	1.03957
0.111927	1.13303
0.112455	1.26844
0.112984	1.42957
0.113514	1.62460
0.114041	1.81317
0.114571	1.98403
0.115101	2.11540
0.115630	2.21289
0.116158	2.25962
0.116685	2.24673
0.117215	2.17664
0.117743	2.04526
0.118271	1.87848
0.118798	1.70602
0.119328	1.50536
0.119856	1.32322
0.120384	1.16526
0.120910	1.05730
0.121439	1.00649
0.121967	1.01535
0.122495	1.08066
0.123024	1.19749
0.123552	1.36270
0.124080	1.54886
0.124608	1.74147
0.125137	1.91313
0.125665	2.07431
0.126195	2.19033
0.126723	2.25317
0.127251	2.25076
0.127779	2.20645
0.128307	2.10493
0.128836	1.94374
0.129364	1.77047
0.129894	1.58351
0.130423	1.40057
0.130951	1.23374
0.131478	1.10081
0.132007	1.02019
0.132535	1.00488
0.133066	1.03716
0.133594	1.12578
0.134124	1.25957
0.134653	1.43360
0.135180	1.62701
0.135709	1.24427
0.136409	1.01616
0.136938	1.08389
0.137466	1.20877
0.137994	1.37962
0.138522	1.55692
0.139052	1.74791
0.139580	1.92441
0.140108	2.08559
0.140636	2.20000
0.141163	2.25801
0.141692	2.25317
0.142219	2.18953
0.142747	2.06626
0.143275	1.90829
0.143803	1.73180
0.144332	1.54725
0.144862	1.37559
0.145393	1.21521
0.145921	1.08872
0.146449	1.01374
0.146977	1.00569
0.147505	1.04683
0.148037	1.09839
0.148575	1.21924
0.149103	1.38043
0.149633	1.57142
0.150161	1.76322
0.150689	1.94858
0.151217	2.10412
0.151743	2.20967
0.152271	2.25559
0.152800	2.25479
0.153330	2.20645
0.153858	2.07593
0.154388	1.91877
0.154916	1.73744
0.155444	1.54000
0.155972	1.35464
0.156500	1.20071
0.157029	1.07825
0.157557	1.01374
0.158084	1.00810
0.158612	1.05972
0.159141	1.15640
0.159670	1.31919
0.160197	1.49488
0.160725	1.69716
0.161252	1.89702
0.161780	2.04929
0.162310	2.17422
0.162838	2.24592
0.163366	2.25962
0.163894	2.21370
0.164423	2.11782
0.164952	1.97033
0.165479	1.79062
0.166008	1.60365
0.166537	1.41185
0.167065	1.24024
0.167593	1.11209
0.168120	1.02583
0.168648	1.00005
0.169175	1.04280
0.169703	1.14190
0.170232	1.26844
0.170761	1.45138
0.171288	1.64071
0.171817	1.83493
0.172344	2.01464
0.172872	2.14763
0.173401	2.23223
0.173930	2.26284
0.174457	2.23384
0.174986	2.14199
0.175513	2.00417
0.176040	1.83009
0.176570	1.65365
0.177099	1.45460
0.177627	1.29825
0.178157	1.16284
0.178687	1.04683
0.179216	1.00569
0.179745	1.01455
0.180273	1.07905
0.180802	1.19749
0.181330	1.35867
0.181859	1.54725
0.182386	1.74228
0.182913	1.93166
0.183442	2.08801
0.183970	2.18953
0.184499	2.25559
0.185028	2.25881
0.185556	2.20645
0.186085	2.09123
0.186613	1.93488
0.187141	1.76000
0.187670	1.56417
0.188198	1.37479
0.188725	1.21441
0.189254	1.09275
0.189784	1.02180
0.190313	1.00488
0.190842	1.04360
0.191370	1.14351
0.191898	1.28455
0.192425	1.46185
0.192954	1.66251
0.193482	1.84621
0.194010	2.02351
0.194538	2.15247
0.195068	2.23223
0.195596	2.26607
0.196125	2.23706
0.196654	2.15649
0.197183	2.02190
0.197711	1.85834
0.198240	1.66412
0.198768	1.46668
0.199296	1.29341
0.199823	1.14592
0.200352	1.04199
0.200879	1.00649
0.201408	1.02583
0.201935	1.09597
0.202462	1.22971
0.202991	1.39090
0.203519	1.58753
0.204048	1.77611
0.204577	1.95180
0.205107	2.09607
0.205635	2.20322
0.206164	2.25881
0.206692	2.25076
0.207220	2.19194
0.207749	2.07995
0.208276	1.91635
0.208805	1.74550
0.209333	1.54483
0.209863	1.36351
0.210391	1.20635
0.210918	1.07986
0.211447	1.01616
0.211977	1.00327
0.212512	1.03232
0.213041	1.12014
0.213570	1.25635
0.214097	1.42957
0.214625	1.62137
0.215154	1.81962
0.215683	1.98242
0.216211	2.12829
0.216739	2.22256
0.217268	2.26526
0.217797	2.24753
0.218326	2.17261
0.218855	2.04365
0.219384	1.89540
0.219912	1.70844
0.220439	1.50616
0.220968	1.32806
0.221496	1.18540
0.222026	1.07261
0.222556	1.01374
0.223084	1.00005
0.223613	1.05810
0.224142	1.16365
0.224670	1.31275
0.225199	1.49730
0.225726	1.68910
0.226255	1.87687
0.226784	2.04607
0.227312	2.16616
0.227841	2.24109
0.228369	2.26445
0.228900	2.22578
0.229428	2.13474
0.229955	1.99853
0.230483	1.82929
0.231014	1.63990
0.231542	1.44412
0.232070	1.26844
0.232598	1.12981
0.233127	1.02986
0.233655	0.98957
0.234184	1.02260
0.234713	1.09758
0.235242	1.22246
0.235771	1.39251
0.236299	1.57545
0.236827	1.76886
0.237355	1.95100
0.237884	2.09848
0.238411	2.20322
0.238939	2.25962
0.239468	2.25398
0.239996	2.18630
0.240524	2.05896
0.241051	1.90507
0.241581	1.72777
0.242110	1.53114
0.242638	1.35867
0.243167	1.19346
0.243696	1.07744
0.244224	1.01616
0.244753	1.01294
0.245280	1.05408
0.245809	1.16123
0.246337	1.31436
0.246866	1.48280
0.247396	1.68024
0.247924	1.86076
0.248453	2.02995
0.248982	2.16052
0.249509	2.24028
0.250036	2.26365
0.250565	2.22578
0.251093	2.13716
0.251621	1.98322
0.252148	1.80270
0.252677	1.61251
0.253205	1.42474
0.253733	1.24346
0.254261	1.11370
0.254790	1.03066
0.255319	1.00085
0.255847	1.02824
0.256375	1.12014
0.256903	1.25152
0.257432	1.41426
0.257962	1.60123
0.258490	1.79545
0.259018	1.97517
0.259546	2.12346
0.260073	2.22095
0.260602	2.27014
0.261132	2.24512
0.261660	2.17422
0.262189	2.05573
0.262719	1.90991
0.263247	1.73019
0.263776	1.52550
0.264303	1.33853
0.264832	1.18621
0.265362	1.07341
0.265890	1.01213
0.266418	1.00649
0.266947	1.05730
0.267476	1.16607
0.268004	1.30953
0.268532	1.49972
0.269059	1.70038
0.269588	1.89540
0.270115	2.04687
0.270644	2.17825
