Tiempo(s)	Voltaje(V)
0.186641	2.17261
0.187168	2.24753
0.187697	2.26043
0.188225	2.21692
0.188752	2.11299
0.189280	1.96228
0.189808	1.78175
0.190335	1.58351
0.190863	1.40379
0.191393	1.22971
0.191922	1.10242
0.192449	1.02260
0.192976	1.00488
0.193504	1.04038
0.194034	1.13787
0.194562	1.27730
0.195089	1.45379
0.195619	1.63346
0.196147	1.82768
0.196676	2.00095
0.197203	2.14360
0.197732	2.23223
0.198262	2.26768
0.198791	2.23787
0.199318	2.16616
0.199848	2.03881
0.200377	1.87687
0.200907	1.69716
0.201434	1.49972
0.201963	1.32081
0.202491	1.15640
0.203018	1.05488
0.203546	1.00488
0.204074	1.01455
0.204601	1.08228
0.205130	1.20796
0.205658	1.37398
0.206185	1.56014
0.206713	1.76322
0.207242	1.93810
0.207770	2.09687
0.208297	2.20806
0.208826	2.25559
0.209355	2.25156
0.209883	2.19597
0.210413	2.11460
0.210947	1.97275
0.211475	1.78578
0.212004	1.60526
0.212532	1.41507
0.213060	1.24829
0.213588	1.10242
0.214117	1.02583
0.214645	0.99682
0.215173	1.04038
0.215701	1.13384
0.216228	1.28133
0.216755	1.46668
0.217284	1.64796
0.217813	1.83412
0.218342	2.00659
0.218870	2.14199
0.219397	2.24028
0.219924	2.26607
0.220452	2.23062
0.220980	2.13796
0.221508	1.99450
0.222036	1.82284
0.222565	1.64313
0.223094	1.45057
0.223623	1.28455
0.224152	1.13706
0.224680	1.04360
0.225209	0.99924
0.225737	1.02180
0.226266	1.09436
0.226794	1.21924
0.227322	1.38607
0.227850	1.55934
0.228379	1.78014
0.228907	1.94938
0.229435	2.09929
0.229964	2.20403
0.230491	2.25801
0.231019	2.25156
0.231547	2.17825
0.232075	2.05654
0.232603	1.90507
0.233132	1.71891
0.233661	1.52953
0.234190	1.34336
0.234718	1.20152
0.235247	1.08228
0.235776	1.01294
0.236305	1.00407
0.236834	1.05166
0.237363	1.15720
0.237891	1.30228
0.238420	1.46991
0.238949	1.66493
0.239476	1.86318
0.240005	2.02995
0.240533	2.15488
0.241062	2.24028
0.241590	2.26445
0.242119	2.22900
0.242647	2.13716
0.243175	2.00095
0.243703	1.82848
0.244233	1.63668
0.244761	1.44412
0.245289	1.26360
0.245817	1.12659
0.246345	1.03313
0.246873	1.00649
0.247402	1.02744
0.247928	1.10564
0.248456	1.25313
0.248984	1.41426
0.249512	1.61009
0.250042	1.78900
0.250571	1.97275
0.251099	2.12104
0.251625	2.21692
0.252153	2.26445
0.252682	2.23948
0.253211	2.17341
0.253739	2.04043
0.254267	1.90185
0.254796	1.69877
0.255324	1.49810
0.255853	1.31839
0.256380	1.16284
0.256908	1.05488
0.257435	1.00730
0.257966	1.01213
0.258493	1.08308
0.259022	1.19346
0.259551	1.33853
0.260080	1.52066
0.260608	1.71085
0.261138	1.90024
0.261665	2.06384
0.262193	2.18308
0.262721	2.25317
0.263249	2.26204
0.263779	2.21370
0.264307	2.11782
0.264837	1.96550
0.265365	1.79626
0.265894	1.59479
0.266421	1.40862
0.266950	1.24829
0.267480	1.12095
0.268010	1.03796
0.268538	1.00327
0.269066	1.02986
0.269594	1.11289
0.270123	1.25393
0.270652	1.39171
