Tiempo(s)	Voltaje(V)
0.074997	2.23787
0.075525	2.26687
0.076052	2.21611
0.076580	2.11057
0.077109	1.94697
0.077637	1.75355
0.078166	1.54322
0.078696	1.34739
0.079226	1.17734
0.079755	1.05891
0.080285	1.00327
0.080813	1.01777
0.081342	1.09919
0.081869	1.24266
0.082399	1.42957
0.082929	1.62701
0.083458	1.83412
0.083985	2.01787
0.084513	2.15730
0.085043	2.24512
0.085572	2.26123
0.086100	2.20806
0.086629	2.09365
0.087158	1.93166
0.087686	1.73502
0.088215	1.52066
0.088742	1.32967
0.089272	1.16526
0.089799	1.06374
0.090328	1.00891
0.090856	1.02260
0.091386	1.10886
0.091915	1.25474
0.092443	1.45702
0.092970	1.64474
0.093500	1.84782
0.094029	2.03640
0.094557	2.16777
0.095086	2.24592
0.095613	2.25881
0.096142	2.20564
0.096670	2.08398
0.097198	1.91393
0.097727	1.71810
0.098255	1.50858
0.098784	1.31597
0.099314	1.15076
0.099842	1.03796
0.100370	1.00246
0.100898	1.02663
0.101425	1.11853
0.101954	1.26683
0.102483	1.45460
0.103012	1.66574
0.103540	1.86721
0.104067	2.04123
0.104595	2.17502
0.105122	2.25076
0.105650	2.26043
0.106180	2.19839
0.106709	2.07190
0.107237	1.90266
0.107767	1.71327
0.108294	1.49327
0.108823	1.30872
0.109351	1.14190
0.109880	1.04441
0.110406	1.00005
0.110938	1.03066
0.111466	1.12739
0.111993	1.28133
0.112520	1.46829
0.113051	1.67943
0.113579	1.87848
0.114109	2.05815
0.114638	2.18630
0.115165	2.25479
0.115694	2.25156
0.116223	2.19114
0.116750	2.05896
0.117279	1.88896
0.117807	1.68588
0.118335	1.47716
0.118863	1.30550
0.119392	1.13464
0.119920	1.03066
0.120449	1.00166
0.120977	1.03635
0.121505	1.13787
0.122035	1.29100
0.122563	1.48683
0.123094	1.69313
0.123621	1.89621
0.124148	2.07029
0.124677	2.19033
0.125206	2.25962
0.125734	2.25317
0.126262	2.17905
0.126790	2.05090
0.127318	1.87526
0.127847	1.67057
0.128375	1.46507
0.128905	1.27408
0.129433	1.12417
0.129959	1.03232
0.130489	1.00407
0.131017	1.04360
0.131544	1.14995
0.132075	1.30872
0.132602	1.49649
0.133130	1.70844
0.133658	1.90749
0.134186	2.07593
0.134715	2.20081
0.135246	2.25881
0.135775	2.24190
0.136479	2.13393
0.137014	1.97919
0.137542	1.78578
0.138071	1.58109
0.138598	1.37720
0.139128	1.20313
0.139657	1.07744
0.140187	1.01133
0.140715	1.00971
0.141243	1.08147
0.141771	1.20877
0.142302	1.38768
0.142832	1.58351
0.143360	1.80109
0.143889	1.98806
0.144418	2.13796
0.144945	2.23545
0.145474	2.26284
0.146002	2.22659
0.146530	2.11863
0.147059	1.96550
0.147587	1.76967
0.148116	1.56417
0.148643	1.36592
0.149172	1.18701
0.149699	1.06938
0.150228	1.01052
0.150756	1.01616
0.151285	1.09517
0.151814	1.22246
0.152342	1.40701
0.152869	1.60848
0.153398	1.81076
0.153926	2.00014
0.154454	2.14602
0.154983	2.23867
0.155512	2.26526
0.156041	2.21772
0.156570	2.11218
0.157098	1.94938
0.157627	1.76242
0.158155	1.54967
0.158683	1.34900
0.159211	1.18218
0.159739	1.06133
0.160266	1.00810
0.160794	1.01616
0.161323	1.09678
0.161852	1.23374
0.162381	1.41588
0.162909	1.62379
0.163438	1.82848
0.163968	2.01223
0.164497	2.15730
0.165024	2.24109
0.165552	2.26204
0.166081	2.21934
0.166609	2.10251
0.167137	1.93166
0.167664	1.74147
0.168191	1.53517
0.168718	1.34336
0.169246	1.17412
0.169775	1.05408
0.170304	1.00649
0.170835	1.02180
0.171364	1.10564
0.171892	1.24829
0.172420	1.43441
0.172949	1.63588
0.173476	1.84218
0.174007	2.02351
0.174536	2.16777
0.175064	2.24753
0.175594	2.25881
0.176123	2.21289
0.176650	2.09284
0.177179	1.92119
0.177708	1.71891
0.178238	1.51825
0.178766	1.32322
0.179294	1.15962
0.179822	1.04521
0.180349	1.00569
0.180876	1.02583
0.181405	1.11531
0.181933	1.26199
0.182462	1.44976
0.182991	1.65526
0.183519	1.85754
0.184046	2.03479
0.184574	2.16938
0.185102	2.25237
0.185630	2.25962
0.186158	2.19597
0.186688	2.07593
0.187217	1.90829
0.187747	1.71085
0.188274	1.49972
0.188804	1.30953
0.189333	1.14834
0.189860	1.04602
0.190390	1.00569
0.190918	1.02986
0.191447	1.12417
0.191975	1.27488
0.192503	1.46266
0.193031	1.66896
0.193560	1.87687
0.194088	2.04607
0.194616	2.18147
0.195144	2.25317
0.195672	2.25801
0.196202	2.19758
0.196731	2.06545
0.197259	1.89460
0.197789	1.69313
0.198318	1.48119
0.198846	1.29341
0.199376	1.13706
0.199906	1.03957
0.200434	1.00488
0.200968	1.03555
0.201495	1.13464
0.202023	1.29583
0.202552	1.48119
0.203080	1.68588
0.203608	1.88654
0.204136	2.06304
0.204665	2.19033
0.205194	2.25720
0.205723	2.25479
0.206251	2.18389
0.206780	2.05171
0.207307	1.87929
0.207835	1.67782
0.208364	1.46910
0.208893	1.26038
0.209421	1.13062
0.209949	1.03066
0.210479	1.00649
0.211007	1.04199
0.211535	1.14431
0.212064	1.30550
0.212593	1.49891
0.213121	1.70602
0.213649	1.90668
0.214176	2.07673
0.214705	2.19678
0.215233	2.25720
0.215762	2.25076
0.216290	2.17744
0.216818	2.04204
0.217346	1.86801
0.217875	1.65768
0.218403	1.45057
0.218931	1.26683
0.219460	1.11772
0.219988	1.03066
0.220516	1.00327
0.221046	1.04521
0.221575	1.15479
0.222103	1.31839
0.222631	1.51341
0.223160	1.71891
0.223688	1.92038
0.224218	2.08882
0.224747	2.20242
0.225276	2.26365
0.225805	2.24753
0.226334	2.16697
0.226862	2.02592
0.227390	1.84943
0.227919	1.64232
0.228446	1.43602
0.228974	1.25232
0.229502	1.10725
0.230031	1.02744
0.230559	1.00327
0.231086	1.05327
0.231615	1.16848
0.232143	1.33047
0.232671	1.53355
0.233199	1.73422
0.233727	1.92844
0.234256	2.09768
0.234785	2.21370
0.235313	2.26123
0.235842	2.24431
0.236369	2.16213
0.236898	2.02109
0.237426	1.83251
0.237954	1.62460
0.238482	1.42232
0.239012	1.24185
0.239540	1.10000
0.240069	1.02180
0.240598	1.00810
0.241127	1.06133
0.241655	1.17976
0.242182	1.34417
0.242711	1.54483
0.243239	1.74066
0.243769	1.93730
0.244298	2.11057
0.244825	2.21934
0.245353	2.26204
0.245882	2.24109
0.246412	2.14924
0.246941	2.00498
0.247469	1.81720
0.247996	1.61090
0.248524	1.40862
0.249052	1.22488
0.249579	1.08630
0.250108	1.02099
0.250638	1.00810
0.251166	1.06858
0.251695	1.18782
0.252224	1.35867
0.252752	1.55611
0.253280	1.76725
0.253809	1.95825
0.254338	2.11782
0.254866	2.22417
0.255395	2.26365
0.255923	2.23384
0.256452	2.13957
0.256982	1.99531
0.257510	1.80270
0.258037	1.59720
0.258566	1.39332
0.259094	1.21441
0.259622	1.08308
0.260153	1.01535
0.260681	1.01133
0.261210	1.06938
0.261738	1.20152
0.262269	1.37559
0.262798	1.57867
0.263326	1.78578
0.263854	1.97758
0.264384	2.13232
0.264919	2.24109
0.265449	2.26123
0.265978	2.23062
0.266506	2.12910
0.267035	1.96389
0.267566	1.78336
0.268095	1.57948
0.268622	1.37156
0.269149	1.19507
0.269678	1.07261
0.270207	1.00891
0.270733	1.01294
