Tiempo(s)	Voltaje(V)
0.063726	1.95100
0.064254	1.39976
0.064782	1.76725
0.065309	1.60043
0.065839	1.57464
0.066366	1.78900
0.066894	1.38204
0.067421	1.96711
0.067951	1.35223
0.068576	1.83412
0.069104	1.34739
0.069632	2.00498
0.070160	1.18943
0.070690	2.13957
0.071217	1.07341
0.071746	2.23303
0.072273	1.01455
0.072802	2.25962
0.073332	1.00730
0.073861	2.24109
0.074389	1.05972
0.074917	2.15972
0.075448	1.16607
0.075976	2.03156
0.076505	1.31597
0.077033	1.86801
0.077564	1.46668
0.078098	1.70521
0.078626	1.65285
0.079156	1.51986
0.079684	1.84057
0.080212	1.33934
0.080743	2.00900
0.081271	1.17734
0.081799	2.14441
0.082327	1.07664
0.082855	2.23545
0.083383	1.01133
0.083911	2.26526
0.084438	1.01535
0.084969	2.23867
0.085497	1.06616
0.086025	2.15166
0.086554	1.17573
0.087082	2.00659
0.087609	1.34175
0.088137	1.84298
0.088666	1.51341
0.089195	1.65285
0.089722	1.71166
0.090251	1.46104
0.090780	1.89138
0.091308	1.28777
0.091837	2.05332
0.092365	1.14834
0.092893	2.17825
0.093422	1.04683
0.093952	2.24512
0.094480	1.00407
0.095009	2.26204
0.095538	1.01858
0.096065	2.22095
0.096594	1.08872
0.097124	2.12507
0.097653	1.21199
0.098181	1.98161
0.098709	1.37076
0.099238	1.81237
0.099765	1.55853
0.100294	1.61815
0.100825	1.74469
0.101353	1.43441
0.101882	1.91957
0.102411	1.26441
0.102940	2.07754
0.103468	1.12417
0.103995	2.19355
0.104523	1.03555
0.105052	2.25479
0.105581	1.00327
0.106109	2.25559
0.106639	1.02583
0.107168	2.21128
0.107696	1.10645
0.108224	2.09768
0.108752	1.24507
0.109280	1.94213
0.109808	1.41024
0.110337	1.78014
0.110869	1.58431
0.111397	1.58431
0.111926	1.77692
0.112453	1.39654
0.112982	1.95502
0.113511	1.22730
0.114038	2.10896
0.114567	1.10564
0.115095	2.21209
0.115624	1.02502
0.116152	2.25962
0.116680	1.00488
0.117208	2.25398
0.117736	1.04119
0.118264	2.17986
0.118791	1.14028
0.119322	2.06304
0.119849	1.27891
0.120376	1.89943
0.120905	1.45460
0.121433	1.71488
0.121962	1.64877
0.122491	1.52308
0.123018	1.84218
0.123547	1.34175
0.124076	2.01303
0.124603	1.18379
0.125133	2.14280
0.125663	1.07422
0.126193	2.23062
0.126722	1.00971
0.127252	2.26445
0.127780	1.00730
0.128308	2.24270
0.128836	1.06133
0.129365	2.16052
0.129893	1.16123
0.130422	2.03398
0.130950	1.31033
0.131480	1.87687
0.132008	1.49166
0.132538	1.68829
0.133065	1.67379
0.133594	1.49730
0.134122	1.86479
0.134651	1.32161
0.135180	2.03076
0.135706	1.41507
0.136409	1.64393
0.136938	1.53275
0.137466	1.82929
0.137993	1.33611
0.138522	2.00256
0.139050	1.18943
0.139578	2.14119
0.140106	1.06938
0.140634	2.23223
0.141165	1.02019
0.141700	2.26365
0.142228	1.00327
0.142757	2.24753
0.143287	1.05085
0.143814	2.17180
0.144343	1.15156
0.144872	2.05009
0.145399	1.29664
0.145928	1.89299
0.146457	1.46910
0.146985	1.69232
0.147512	1.66735
0.148042	1.50938
0.148571	1.85185
0.149099	1.32483
0.149627	2.02190
0.150155	1.17090
0.150682	2.15408
0.151211	1.06294
0.151740	2.24190
0.152268	1.00810
0.152796	2.26526
0.153324	1.00971
0.153852	2.22659
0.154378	1.07583
0.154907	2.13071
0.155436	1.19185
0.155964	2.00014
0.156492	1.35303
0.157022	1.82123
0.157549	1.53517
0.158078	1.63104
0.158606	1.73341
0.159133	1.43924
0.159660	1.92280
0.160189	1.26280
0.160719	2.07754
0.161247	1.12336
0.161774	2.19194
0.162302	1.03555
0.162829	2.25640
0.163357	1.00246
0.163884	2.25881
0.164412	1.03313
0.164940	2.20564
0.165469	1.11692
0.165997	2.08559
0.166526	1.25474
0.167055	1.93972
0.167585	1.41346
0.168114	1.76645
0.168642	1.59881
0.169171	1.56659
0.169699	1.79948
0.170225	1.37720
0.170754	1.97355
0.171283	1.21602
0.171811	2.11540
0.172341	1.09275
0.172869	2.21692
0.173397	1.01858
0.173925	2.26365
0.174453	1.00246
0.174981	2.24512
0.175511	1.04521
0.176040	2.18147
0.176567	1.14592
0.177096	2.05251
0.177623	1.27649
0.178154	1.89782
0.178684	1.45621
0.179213	1.71891
0.179740	1.65043
0.180268	1.52550
0.180797	1.83815
0.181325	1.33450
0.181853	2.01384
0.182380	1.17734
0.182908	2.14602
0.183438	1.07422
0.183968	2.23223
0.184495	1.01294
0.185025	2.26526
0.185553	1.00891
0.186083	2.23626
0.186610	1.07100
0.187138	2.15649
0.187666	1.17654
0.188194	2.01867
0.188722	1.33611
0.189250	1.84782
0.189779	1.51100
0.190307	1.65929
0.190835	1.70602
0.191363	1.46266
0.191892	1.89057
0.192420	1.28777
0.192947	2.05734
0.193476	1.13867
0.194003	2.18308
0.194531	1.04441
0.195059	2.24834
0.195587	1.00005
0.196114	2.26284
0.196644	1.02744
0.197173	2.21209
0.197700	1.10161
0.198228	2.10896
0.198757	1.23213
0.199285	1.95261
0.199811	1.40137
0.200341	1.77772
0.200870	1.58190
0.201398	1.58834
0.201927	1.77289
0.202456	1.40540
0.202984	1.95422
0.203512	1.23213
0.204040	2.09929
0.204570	1.09758
0.205149	2.08721
0.205690	1.13223
0.206221	2.18630
0.206750	1.03716
0.207279	2.25317
0.207810	1.00327
0.208338	2.25881
0.208864	1.02422
0.209393	2.21128
0.209924	1.09758
0.210453	2.11138
0.210981	1.22327
0.211511	1.97355
0.212039	1.38445
0.212568	1.79867
0.213097	1.56498
0.213626	1.60526
0.214153	1.76645
0.214681	1.40540
0.215208	1.94213
0.215737	1.23863
0.216265	2.09768
0.216793	1.10645
0.217322	2.20645
0.217849	1.02744
0.218377	2.25801
0.218905	1.00327
0.219432	2.25479
0.219961	1.03877
0.220491	2.18469
0.221020	1.13948
0.221548	2.07754
0.222076	1.27408
0.222602	1.89943
0.223129	1.45299
0.223657	1.71327
0.224185	1.64393
0.224714	1.51825
0.225241	1.84218
0.225770	1.33531
0.226297	2.01142
0.226825	1.17815
0.227352	2.14844
0.227880	1.05972
0.228409	2.25479
0.228937	1.00891
0.229465	2.26043
0.229993	1.00971
0.230521	2.23223
0.231048	1.06616
0.231576	2.13555
0.232105	1.19024
0.232632	1.99853
0.233160	1.35384
0.233689	1.82204
0.234217	1.53436
0.234745	1.63588
0.235274	1.73019
0.235803	1.44574
0.236332	1.90507
0.236862	1.26844
0.237389	2.06706
0.237918	1.13787
0.238446	2.18791
0.238974	1.03957
0.239502	2.25076
0.240030	1.00488
0.240558	2.26123
0.241086	1.02341
0.241614	2.20725
0.242142	1.11047
0.242670	2.10171
0.243198	1.23782
0.243726	1.95180
0.244255	1.40943
0.244783	1.76564
0.245311	1.59962
0.245837	1.56981
0.246367	1.79626
0.246895	1.38526
0.247423	1.96872
0.247952	1.21763
0.248479	2.11621
0.249008	1.09355
0.249535	2.21934
0.250064	1.02180
0.250593	2.25640
0.251121	1.00327
0.251652	2.24915
0.252180	1.04360
0.252709	2.18066
0.253237	1.14028
0.253765	2.05896
0.254293	1.28938
0.254822	1.89863
0.255351	1.46185
0.255878	1.70360
0.256406	1.65526
0.256935	1.51664
0.257463	1.84379
0.257991	1.33209
0.258519	2.01626
0.259046	1.17412
0.259574	2.15005
0.260103	1.06213
0.260631	2.23867
0.261159	1.00810
0.261687	2.26365
0.262216	1.00810
0.262743	2.22820
0.263272	1.08228
0.263800	2.15488
0.264332	1.17976
0.264860	2.01384
0.265389	1.33047
0.265916	1.84057
0.266446	1.50536
0.266975	1.66171
0.267504	1.69716
0.268033	1.46991
0.268562	1.88654
0.269089	1.30147
0.269619	2.02431
0.270153	1.16687
0.270684	2.15488
