Tiempo(s)	Voltaje(V)
0.138026	1.34336
0.138554	1.75194
0.139083	2.10976
0.139611	2.26123
0.140140	2.15327
0.140667	1.82043
0.141196	1.40862
0.141724	1.09355
0.142251	1.00810
0.142780	1.18460
0.143307	1.55772
0.143837	1.96066
0.144365	2.21611
0.144895	2.23787
0.145423	1.99209
0.145951	1.60284
0.146479	1.22005
0.147008	1.01616
0.147536	1.07261
0.148065	1.37317
0.148591	1.77853
0.149121	2.12668
0.149648	2.26526
0.150177	2.13393
0.150705	1.79142
0.151233	1.37640
0.151763	1.07664
0.152291	1.01213
0.152819	1.20715
0.153348	1.58270
0.153877	1.98322
0.154405	2.23142
0.154934	2.21128
0.155462	1.99531
0.155990	1.56900
0.156518	1.19104
0.157046	1.01133
0.157574	1.09114
0.158101	1.39896
0.158630	1.80592
0.159159	2.14683
0.159688	2.26365
0.160216	2.11057
0.160743	1.76403
0.161272	1.35384
0.161801	1.06374
0.162328	1.01777
0.162856	1.23133
0.163385	1.61896
0.163913	2.00739
0.164441	2.23384
0.164970	2.21450
0.165498	1.94536
0.166026	1.54242
0.166555	1.17332
0.167084	1.00569
0.167612	1.10322
0.168141	1.42796
0.168669	1.83573
0.169197	2.16294
0.169726	2.26526
0.170254	2.09848
0.170782	1.72938
0.171311	1.32806
0.171840	1.05327
0.172370	1.02583
0.172898	1.25313
0.173425	1.64715
0.173954	2.03156
0.174483	2.24673
0.175011	2.20564
0.175539	1.91313
0.176067	1.50616
0.176598	1.15237
0.177125	1.00569
0.177654	1.11772
0.178182	1.45621
0.178712	1.86479
0.179239	2.17341
0.179768	2.25962
0.180297	2.07190
0.180824	1.69796
0.181352	1.30389
0.181881	1.04360
0.182411	1.03152
0.182939	1.28536
0.183468	1.68104
0.183996	2.05815
0.184524	2.25398
0.185054	2.19033
0.185582	1.88896
0.186110	1.47393
0.186639	1.13223
0.187168	1.00569
0.187698	1.13867
0.188226	1.49005
0.188756	1.90104
0.189283	2.19517
0.189811	2.25237
0.190340	2.04848
0.190869	1.66654
0.191397	1.27005
0.191927	1.03313
0.192456	1.04441
0.192984	1.31194
0.193514	1.71488
0.194042	2.08559
0.194570	2.26043
0.195099	2.16858
0.195631	1.84862
0.196160	1.44166
0.196689	1.10886
0.197218	1.01535
0.197749	1.17171
0.198283	1.53194
0.198811	1.94052
0.199340	2.21370
0.199867	2.24270
0.200395	2.01142
0.200924	1.61815
0.201452	1.23133
0.201982	1.02099
0.202509	1.06374
0.203038	1.35464
0.203569	1.76242
0.204096	2.11379
0.204625	2.26526
0.205153	2.14683
0.205681	1.81156
0.206211	1.40621
0.206741	1.08630
0.207269	1.00407
0.207798	1.19668
0.208326	1.56981
0.208854	1.96872
0.209384	2.22820
0.209914	2.23464
0.210441	1.98000
0.210969	1.58270
0.211499	1.20796
0.212027	1.01294
0.212555	1.07986
0.213084	1.38445
0.213612	1.79223
0.214140	2.13232
0.214669	2.26445
0.215197	2.12991
0.215725	1.77772
0.216252	1.36995
0.216782	1.07180
0.217311	1.01213
0.217840	1.21682
0.218370	1.60526
0.218896	1.99692
0.219423	2.23867
0.219953	2.21934
0.220483	1.95422
0.221012	1.56256
0.221541	1.18379
0.222068	1.00085
0.222596	1.09194
0.223127	1.41265
0.223656	1.82687
0.224185	2.15005
0.224713	2.26204
0.225240	2.10171
0.225768	1.74791
0.226297	1.33853
0.226826	1.05810
0.227354	1.02422
0.227881	1.25796
0.228410	1.63507
0.228939	2.02270
0.229467	2.24673
0.229996	2.20564
0.230524	1.92521
0.231053	1.51744
0.231580	1.15962
0.232108	1.00649
0.232636	1.11370
0.233164	1.43843
0.233691	1.85588
0.234219	2.17180
0.234748	2.26043
0.235276	2.08398
0.235805	1.71810
0.236332	1.31517
0.236860	1.04763
0.237391	1.03635
0.237919	1.27488
0.238447	1.66251
0.238977	2.04526
0.239505	2.25237
0.240034	2.19436
0.240562	1.88896
0.241091	1.49085
0.241619	1.13464
0.242148	1.00407
0.242676	1.13223
0.243204	1.47232
0.243733	1.88412
0.244261	2.18630
0.244789	2.25720
0.245318	2.06384
0.245846	1.68185
0.246374	1.28777
0.246902	1.03313
0.247431	1.03877
0.247959	1.29744
0.248487	1.69232
0.249014	2.07190
0.249543	2.25640
0.250072	2.18147
0.250601	1.86882
0.251130	1.46104
0.251657	1.12498
0.252185	1.00569
0.252715	1.15156
0.253245	1.50536
0.253773	1.91232
0.254302	2.20081
0.254830	2.24915
0.255358	2.03640
0.255885	1.65204
0.256413	1.26119
0.256942	1.03066
0.257472	1.04763
0.258001	1.32645
0.258529	1.73019
0.259058	2.09284
0.259586	2.25801
0.260114	2.16455
0.260643	1.84137
0.261171	1.42796
0.261703	1.10161
0.262236	1.00730
0.262768	1.17654
0.263297	1.54806
0.263825	1.94777
0.264355	2.21934
0.264883	2.23867
0.265411	2.00336
0.265938	1.61251
0.266466	1.22649
0.266993	1.01616
0.267520	1.06374
0.268051	1.36028
0.268579	1.76967
0.269107	2.12104
0.269636	2.26365
0.270165	2.14119
0.270692	1.80834
